detectionNum,distance,speedMax,distanceToEnd,distanceToStart,duration,speedAvg,date,timeEnd,MAC,timeStart,endLat,endLon,startLon,startLat,label
1,0,0,1269.948165,1269.948165,0,0,2018-03-06,8:19:54,ca:97:b9:02:30:27,8:19:54,47.759487,-122.2093083,47.759487,-122.2093083,0
1,0,0,1238.684276,1238.684276,0,0,2018-03-06,8:19:57,92:cb:32:7d:2e:14,8:19:57,47.75961517,-122.2089345,47.75961517,-122.2089345,0
1,0,0,1214.871958,1214.871958,0,0,2018-03-06,8:20:01,76:e8:bb:e1:96:4e,8:20:01,47.75972133,-122.2086548,47.75972133,-122.2086548,0
2,0,0,1201.143653,1201.143653,0,0,2018-03-06,8:20:02,a2:f0:b9:4d:6d:76,8:20:02,47.7597875,-122.2084965,47.7597875,-122.2084965,0
6,22.88448573,2.830982196,1170.33995,1192.08819,26,0.880172528,2018-03-06,8:20:30,00:25:CA:0A:CD:E0,8:20:04,47.75997083,-122.2081613,47.7598435,-122.2083993,0
2,0,0,1188.424877,1188.424877,0,0,2018-03-06,8:20:06,fa:b8:9b:df:be:e3,8:20:06,47.759869,-122.2083617,47.759869,-122.2083617,0
1,0,0,1176.202157,1176.202157,0,0,2018-03-06,8:20:10,1e:8a:4d:fb:17:e9,8:20:10,47.75994617,-122.2082312,47.75994617,-122.2082312,0
1,0,0,1174.105514,1174.105514,0,0,2018-03-06,8:20:11,e2:63:6c:c6:09:73,8:20:11,47.75995667,-122.2082072,47.75995667,-122.2082072,0
1,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:13,a0:99:9b:1d:b2:43,8:20:13,47.75997083,-122.2081613,47.75997083,-122.2081613,0
2,0,0,1170.33995,1170.33995,1,0,2018-03-06,8:20:14,42:5b:e7:81:36:1c,8:20:13,47.75997083,-122.2081613,47.75997083,-122.2081613,0
1,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:15,e6:6a:55:99:e6:3d,8:20:15,47.75997083,-122.2081613,47.75997083,-122.2081613,0
2,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:16,42:2e:a7:cc:eb:ea,8:20:16,47.75997083,-122.2081613,47.75997083,-122.2081613,0
4,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:17,ca:4e:72:7a:1f:66,8:20:17,47.75997083,-122.2081613,47.75997083,-122.2081613,0
1,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:21,da:89:09:aa:76:9c,8:20:21,47.75997083,-122.2081613,47.75997083,-122.2081613,0
1,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:26,de:6f:71:a5:de:d3,8:20:26,47.75997083,-122.2081613,47.75997083,-122.2081613,0
2,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:27,d2:f7:89:34:d7:e0,8:20:27,47.75997083,-122.2081613,47.75997083,-122.2081613,0
1,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:28,a6:0c:18:52:d1:5b,8:20:28,47.75997083,-122.2081613,47.75997083,-122.2081613,0
1,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:31,d2:0a:4d:b3:28:dc,8:20:31,47.75997083,-122.2081613,47.75997083,-122.2081613,0
1,0,0,1170.33995,1170.33995,0,0,2018-03-06,8:20:31,82:d2:d3:b8:07:af,8:20:31,47.75997083,-122.2081613,47.75997083,-122.2081613,0
2,0,0,1160.690953,1160.690953,0,0,2018-03-06,8:20:35,16:0f:4d:05:ab:67,8:20:35,47.75997133,-122.208023,47.75997133,-122.208023,0
1,0,0,1149.063242,1149.063242,0,0,2018-03-06,8:20:40,62:a8:43:66:8c:44,8:20:40,47.7599015,-122.2078138,47.7599015,-122.2078138,0
2,0,0,1149.063242,1149.063242,0,0,2018-03-06,8:20:43,82:69:4a:1d:1e:58,8:20:43,47.7599015,-122.2078138,47.7599015,-122.2078138,0
2,0,0,1149.063242,1149.063242,0,0,2018-03-06,8:20:45,6a:8c:fc:ef:16:f1,8:20:45,47.7599015,-122.2078138,47.7599015,-122.2078138,0
5,31.24410569,4.997017416,1150.216317,1149.063242,20,1.562205285,2018-03-06,8:21:06,E9:08:EF:39:02:32,8:20:46,47.75963983,-122.2076658,47.7599015,-122.2078138,0
1,0,0,1149.063242,1149.063242,0,0,2018-03-06,8:20:50,b6:36:4d:46:6c:0a,8:20:50,47.7599015,-122.2078138,47.7599015,-122.2078138,0
1,0,0,1149.063242,1149.063242,0,0,2018-03-06,8:20:52,32:db:d7:f9:54:d7,8:20:52,47.7599015,-122.2078138,47.7599015,-122.2078138,0
2,0,0,1149.063242,1149.063242,0,0,2018-03-06,8:20:54,26:32:14:a7:71:15,8:20:54,47.7599015,-122.2078138,47.7599015,-122.2078138,0
2,0,0,1149.063242,1149.063242,0,0,2018-03-06,8:20:55,26:7f:7b:5f:b2:59,8:20:55,47.7599015,-122.2078138,47.7599015,-122.2078138,0
1,0,0,1149.063242,1149.063242,0,0,2018-03-06,8:20:55,da:a4:eb:6e:98:72,8:20:55,47.7599015,-122.2078138,47.7599015,-122.2078138,0
1,0,0,1148.894223,1148.894223,0,0,2018-03-06,8:21:01,72:18:1c:a9:c5:1d,8:21:01,47.759695,-122.2076823,47.759695,-122.2076823,0
1,0,0,1149.258894,1149.258894,0,0,2018-03-06,8:21:03,42:51:03:59:1b:33,8:21:03,47.75966,-122.207665,47.75966,-122.207665,0
3,0,0,1149.833388,1149.833388,0,0,2018-03-06,8:21:05,46:21:44:3e:b1:b1,8:21:05,47.75964917,-122.2076663,47.75964917,-122.2076663,0
1,0,0,1150.0458,1150.0458,0,0,2018-03-06,8:21:08,ce:8d:04:c8:d2:91,8:21:08,47.759621,-122.207651,47.759621,-122.207651,0
1,0,0,1150.256408,1150.256408,0,0,2018-03-06,8:21:09,6e:4a:d1:ca:9a:95,8:21:09,47.759611,-122.2076475,47.759611,-122.2076475,0
1,0,0,1150.404022,1150.404022,0,0,2018-03-06,8:21:10,aa:9e:7e:64:ee:bd,8:21:10,47.75960217,-122.2076438,47.75960217,-122.2076438,0
1,0,0,1152.26696,1152.26696,0,0,2018-03-06,8:21:12,ae:b6:ed:1c:c3:6b,8:21:12,47.75957533,-122.2076533,47.75957533,-122.2076533,0
2,0,0,1153.756134,1153.756134,0,0,2018-03-06,8:21:14,b2:f4:5f:3f:45:ee,8:21:14,47.75954833,-122.2076572,47.75954833,-122.2076572,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:16,52:72:2d:96:9a:aa,8:21:16,47.75954317,-122.2076603,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:19,5e:b6:cb:00:73:b4,8:21:19,47.75954317,-122.2076603,47.75954317,-122.2076603,0
3,0.332213076,0.005536885,1154.192939,1154.207622,60,0.005536885,2018-03-06,8:22:23,42:c6:a8:2b:f0:a7,8:21:23,47.7595405,-122.2076583,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:24,56:2f:bb:cb:62:e5,8:21:24,47.75954317,-122.2076603,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:28,ba:2d:7e:a3:89:38,8:21:28,47.75954317,-122.2076603,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:34,b2:f4:44:94:d8:f8,8:21:34,47.75954317,-122.2076603,47.75954317,-122.2076603,0
3,0.332213076,0.030201189,1154.192939,1154.207622,21,0.01581967,2018-03-06,8:21:58,74:5E:1C:C6:AC:4A,8:21:37,47.7595405,-122.2076583,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:41,ea:05:dc:8b:89:a8,8:21:41,47.75954317,-122.2076603,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:42,6e:78:bb:fe:1d:f6,8:21:42,47.75954317,-122.2076603,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:44,c6:de:1b:1f:ee:ae,8:21:44,47.75954317,-122.2076603,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:45,66:31:6b:85:49:95,8:21:45,47.75954317,-122.2076603,47.75954317,-122.2076603,0
2,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:51,b2:ea:66:22:e2:d4,8:21:51,47.75954317,-122.2076603,47.75954317,-122.2076603,0
1,0,0,1154.207622,1154.207622,0,0,2018-03-06,8:21:52,06:61:ca:ef:13:35,8:21:52,47.75954317,-122.2076603,47.75954317,-122.2076603,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:21:55,66:f8:33:75:01:cc,8:21:55,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:21:55,0e:fd:4f:51:be:c8,8:21:55,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:21:59,7e:c3:ce:2e:75:4f,8:21:59,47.7595405,-122.2076583,47.7595405,-122.2076583,0
2,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:21:59,fe:dc:c1:f2:2a:7e,8:21:59,47.7595405,-122.2076583,47.7595405,-122.2076583,0
2,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:22:05,46:a6:ed:24:05:b0,8:22:05,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:22:08,66:1b:0b:4a:b6:e0,8:22:08,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:22:08,26:1c:9d:87:04:b0,8:22:08,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:22:11,06:26:c8:fc:68:00,8:22:11,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:22:30,7e:27:ce:05:54:4d,8:22:30,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:22:32,1a:72:fb:9f:65:77,8:22:32,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.192939,1154.192939,0,0,2018-03-06,8:22:34,ce:ac:b9:1e:ca:a4,8:22:34,47.7595405,-122.2076583,47.7595405,-122.2076583,0
1,0,0,1154.019294,1154.019294,0,0,2018-03-06,8:22:36,fe:94:15:37:97:75,8:22:36,47.75953783,-122.207654,47.75953783,-122.207654,0
1,0,0,1154.019294,1154.019294,0,0,2018-03-06,8:22:39,2a:91:7e:8b:56:f5,8:22:39,47.75953783,-122.207654,47.75953783,-122.207654,0
1,0,0,1154.019294,1154.019294,0,0,2018-03-06,8:22:42,3e:55:21:55:d4:14,8:22:42,47.75953783,-122.207654,47.75953783,-122.207654,0
2,0,0,1154.019294,1154.019294,0,0,2018-03-06,8:22:46,aa:f0:95:c9:db:72,8:22:46,47.75953783,-122.207654,47.75953783,-122.207654,0
1,0,0,1154.019294,1154.019294,0,0,2018-03-06,8:22:47,ca:50:cd:06:79:b1,8:22:47,47.75953783,-122.207654,47.75953783,-122.207654,0
1,0,0,1154.019294,1154.019294,0,0,2018-03-06,8:22:48,fe:dc:d0:5b:89:cf,8:22:48,47.75953783,-122.207654,47.75953783,-122.207654,0
2,0,0,1154.019294,1154.019294,0,0,2018-03-06,8:22:49,de:e2:ac:8f:bd:41,8:22:49,47.75953783,-122.207654,47.75953783,-122.207654,0
1,0,0,1162.141147,1162.141147,0,0,2018-03-06,8:22:52,06:1d:2a:dc:12:bf,8:22:52,47.75941983,-122.2076933,47.75941983,-122.2076933,0
1,0,0,1167.024568,1167.024568,0,0,2018-03-06,8:22:56,4a:85:fa:a4:03:38,8:22:56,47.759348,-122.2077157,47.759348,-122.2077157,0
2,0,0,1168.577973,1168.577973,0,0,2018-03-06,8:22:57,9e:a1:d6:a2:1b:1f,8:22:57,47.75932017,-122.2077192,47.75932017,-122.2077192,0
8,229.219727,10.36015775,977.9914893,1175.009221,29,7.904128517,2018-03-06,8:23:29,00:26:7E:ED:A2:17,8:23:00,47.75931367,-122.20487,47.75917533,-122.2077113,0
1,0,0,1170.801207,1170.801207,0,0,2018-03-06,8:23:07,6e:bf:45:dc:d8:95,8:23:07,47.75899017,-122.2075107,47.75899017,-122.2075107,0
1,0,0,1170.801207,1170.801207,0,0,2018-03-06,8:23:07,d6:17:e0:b1:89:b2,8:23:07,47.75899017,-122.2075107,47.75899017,-122.2075107,0
1,0,0,1089.699979,1089.699979,0,0,2018-03-06,8:23:16,06:95:8c:7b:86:93,8:23:16,47.75913583,-122.2063988,47.75913583,-122.2063988,0
1,0,0,1056.599603,1056.599603,0,0,2018-03-06,8:23:20,48:f0:7b:e8:44:fc,8:23:20,47.75923383,-122.2059742,47.75923383,-122.2059742,0
1,0,0,1046.306352,1046.306352,0,0,2018-03-06,8:23:21,f2:7d:b8:72:78:a6,8:23:21,47.759259,-122.2058377,47.759259,-122.2058377,0
2,0,0,972.0618412,972.0618412,0,0,2018-03-06,8:23:31,9a:e2:e0:9c:7e:a7,8:23:31,47.75931617,-122.2047883,47.75931617,-122.2047883,0
2,0,0,955.329185,955.329185,0,0,2018-03-06,8:23:35,1e:7b:ec:d3:2e:e7,8:23:35,47.75932167,-122.204557,47.75932167,-122.204557,0
2,0,0,945.6298687,945.6298687,0,0,2018-03-06,8:23:39,f6:4a:aa:31:f7:24,8:23:39,47.75930833,-122.2044152,47.75930833,-122.2044152,0
2,0,0,941.6458929,941.6458929,0,0,2018-03-06,8:23:41,de:12:e8:b2:f3:f9,8:23:41,47.75930217,-122.2043565,47.75930217,-122.2043565,0
5,29.94265884,3.026832767,907.8796669,935.6569789,21,1.425840897,2018-03-06,8:24:05,BE:EF:BE:EF:B5:8A,8:23:44,47.759282,-122.2038727,47.7592985,-122.2042708,0
2,0,0,935.6569789,935.6569789,0,0,2018-03-06,8:23:44,36:90:71:2b:e3:d3,8:23:44,47.7592985,-122.2042708,47.7592985,-122.2042708,0
1,0,0,931.7217861,931.7217861,0,0,2018-03-06,8:23:46,ae:a0:2d:09:2d:24,8:23:46,47.75930033,-122.2042165,47.75930033,-122.2042165,0
1,0,0,928.4933554,928.4933554,0,0,2018-03-06,8:23:48,c2:90:7d:d8:a7:a5,8:23:48,47.75930167,-122.2041718,47.75930167,-122.2041718,0
1,0,0,926.6157781,926.6157781,0,0,2018-03-06,8:23:56,a6:bc:13:81:de:00,8:23:56,47.759301,-122.2041452,47.759301,-122.2041452,0
2,0,0,926.6157781,926.6157781,0,0,2018-03-06,8:23:56,b2:b1:81:c1:d5:cf,8:23:56,47.759301,-122.2041452,47.759301,-122.2041452,0
3,0,0,924.675073,924.675073,0,0,2018-03-06,8:23:58,26:0e:65:ea:84:2f,8:23:58,47.7592945,-122.2041148,47.7592945,-122.2041148,0
2,0,0,924.675073,924.675073,0,0,2018-03-06,8:23:59,1a:c6:ea:d9:25:af,8:23:59,47.7592945,-122.2041148,47.7592945,-122.2041148,0
1,0,0,922.0143489,922.0143489,0,0,2018-03-06,8:24:00,26:7e:54:4a:ac:c4,8:24:00,47.759289,-122.2040748,47.759289,-122.2040748,0
1,0,0,922.0143489,922.0143489,0,0,2018-03-06,8:24:00,ce:20:4e:7e:20:4e,8:24:00,47.759289,-122.2040748,47.759289,-122.2040748,0
2,0,0,916.6157531,916.6157531,0,0,2018-03-06,8:24:02,e2:05:ff:98:27:59,8:24:02,47.75928183,-122.2039955,47.75928183,-122.2039955,0
1,0,0,916.6157531,916.6157531,0,0,2018-03-06,8:24:02,da:26:b4:05:5b:93,8:24:02,47.75928183,-122.2039955,47.75928183,-122.2039955,0
1,0,0,900.4038003,900.4038003,0,0,2018-03-06,8:24:07,06:b8:93:90:35:92,8:24:07,47.7592765,-122.2037647,47.7592765,-122.2037647,0
1,0,0,883.7647296,883.7647296,0,0,2018-03-06,8:24:10,ca:8a:a7:5b:05:49,8:24:10,47.75925233,-122.2035177,47.75925233,-122.2035177,0
1,0,0,854.4945184,854.4945184,0,0,2018-03-06,8:24:14,7e:f4:db:87:82:e5,8:24:14,47.75923383,-122.2030932,47.75923383,-122.2030932,0
1,0,0,846.2130109,846.2130109,0,0,2018-03-06,8:24:15,c2:e9:cb:a9:b2:09,8:24:15,47.75922967,-122.2029732,47.75922967,-122.2029732,0
3,0,0,803.3089377,803.3089377,0,0,2018-03-06,8:24:20,02:ea:6b:eb:61:5d,8:24:20,47.759228,-122.2023595,47.759228,-122.2023595,0
2,0,0,795.6948484,795.6948484,0,0,2018-03-06,8:24:21,a2:d2:e3:65:c3:52,8:24:21,47.759233,-122.2022532,47.759233,-122.2022532,0
2,0,0,778.8537693,778.8537693,0,0,2018-03-06,8:24:24,66:af:07:e2:fe:ac,8:24:24,47.75924133,-122.202016,47.75924133,-122.202016,0
2,0,0,775.5339841,775.5339841,0,0,2018-03-06,8:24:25,9e:74:7e:3f:c8:17,8:24:25,47.75924183,-122.2019685,47.75924183,-122.2019685,0
3,46.66937523,3.27472179,734.8664558,775.5339841,21,2.222351201,2018-03-06,8:24:46,DC:DE:CA:20:10:20,8:24:25,47.7591975,-122.2013518,47.75924183,-122.2019685,0
3,46.66937523,3.27472179,734.8664558,775.5339841,21,2.222351201,2018-03-06,8:24:46,00:80:98:96:AF:0B,8:24:25,47.7591975,-122.2013518,47.75924183,-122.2019685,0
3,143.7477946,4.802355653,646.8231188,775.5339841,127,1.131872399,2018-03-06,8:26:32,6a:21:37:94:05:a4,8:24:25,47.75919283,-122.2000477,47.75924183,-122.2019685,0
1,0,0,766.2632197,766.2632197,0,0,2018-03-06,8:24:29,d2:7a:23:81:0a:56,8:24:29,47.75925233,-122.2018412,47.75925233,-122.2018412,0
1,0,0,765.4911726,765.4911726,0,0,2018-03-06,8:24:30,22:52:cc:28:a2:2f,8:24:30,47.75925283,-122.2018303,47.75925283,-122.2018303,0
2,0,0,765.3040436,765.3040436,0,0,2018-03-06,8:24:32,aa:52:46:c6:a5:13,8:24:32,47.7592515,-122.2018268,47.7592515,-122.2018268,0
1,0,0,765.3040436,765.3040436,0,0,2018-03-06,8:24:34,f6:eb:f8:88:21:86,8:24:34,47.7592515,-122.2018268,47.7592515,-122.2018268,0
1,0,0,756.1862364,756.1862364,0,0,2018-03-06,8:24:39,0e:5b:26:42:32:99,8:24:39,47.759227,-122.2016802,47.759227,-122.2016802,0
1,0,0,756.1862364,756.1862364,0,0,2018-03-06,8:24:39,26:61:64:9e:29:4b,8:24:39,47.759227,-122.2016802,47.759227,-122.2016802,0
1,0,0,744.2655789,744.2655789,0,0,2018-03-06,8:24:42,56:ae:70:45:7e:7d,8:24:42,47.75921267,-122.2014983,47.75921267,-122.2014983,0
1,0,0,728.2075893,728.2075893,0,0,2018-03-06,8:24:50,96:17:ee:b9:01:e6,8:24:50,47.75919267,-122.2012515,47.75919267,-122.2012515,0
1,0,0,722.0828934,722.0828934,0,0,2018-03-06,8:24:54,12:25:02:7e:98:54,8:24:54,47.7591915,-122.2011612,47.7591915,-122.2011612,0
2,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:24:58,fa:ab:d6:60:59:24,8:24:58,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:24:58,c2:b5:1a:2b:b3:9b,8:24:58,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:24:59,5e:3c:c8:11:c4:db,8:24:59,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:00,c6:3a:e1:73:cf:d4,8:25:00,47.75920017,-122.2011042,47.75920017,-122.2011042,0
2,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:02,8e:9c:72:59:06:8b,8:25:02,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:03,2a:7f:47:05:09:72,8:25:03,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:04,62:e1:4a:7d:50:cd,8:25:04,47.75920017,-122.2011042,47.75920017,-122.2011042,0
3,0,0,717.7972752,717.7972752,21,0,2018-03-06,8:25:27,00:17:F2:AB:28:F7,8:25:06,47.75920017,-122.2011042,47.75920017,-122.2011042,0
3,0,0,717.7972752,717.7972752,21,0,2018-03-06,8:25:27,94:B2:CC:18:F9:95,8:25:06,47.75920017,-122.2011042,47.75920017,-122.2011042,0
2,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:10,8e:07:6a:c5:ab:b4,8:25:10,47.75920017,-122.2011042,47.75920017,-122.2011042,0
3,0,0,717.7972752,717.7972752,1,0,2018-03-06,8:25:12,76:be:2d:65:66:7d,8:25:11,47.75920017,-122.2011042,47.75920017,-122.2011042,0
2,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:13,9a:93:e1:00:07:01,8:25:13,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:18,46:9d:36:50:f1:5b,8:25:18,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:21,22:d3:72:bc:87:4e,8:25:21,47.75920017,-122.2011042,47.75920017,-122.2011042,0
2,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:23,ca:7a:db:0d:98:59,8:25:23,47.75920017,-122.2011042,47.75920017,-122.2011042,0
2,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:23,86:c8:1c:7d:36:2f,8:25:23,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:25,46:3d:25:d5:4f:ed,8:25:25,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:26,6a:e3:83:84:12:e2,8:25:26,47.75920017,-122.2011042,47.75920017,-122.2011042,0
2,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:30,4e:13:c8:4e:a0:5f,8:25:30,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:33,c6:dc:b9:38:fa:90,8:25:33,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:34,02:6f:91:da:db:c2,8:25:34,47.75920017,-122.2011042,47.75920017,-122.2011042,0
2,0,0,717.7972752,717.7972752,0,0,2018-03-06,8:25:35,22:a7:ee:21:3f:51,8:25:35,47.75920017,-122.2011042,47.75920017,-122.2011042,0
1,0,0,707.5483392,707.5483392,0,0,2018-03-06,8:25:38,62:6a:b2:60:c2:f1,8:25:38,47.7591915,-122.200948,47.7591915,-122.200948,0
2,0,0,707.5483392,707.5483392,0,0,2018-03-06,8:25:38,4a:46:1c:98:00:89,8:25:38,47.7591915,-122.200948,47.7591915,-122.200948,0
1,0,0,703.7000603,703.7000603,0,0,2018-03-06,8:25:40,6a:ea:5e:c0:04:fb,8:25:40,47.75918067,-122.200884,47.75918067,-122.200884,0
1,0,0,702.7262483,702.7262483,0,0,2018-03-06,8:25:41,ba:d2:b5:df:83:9f,8:25:41,47.75917583,-122.2008663,47.75917583,-122.2008663,0
5,61.19164578,6.398684378,646.8231188,701.7997491,21,2.913887894,2018-03-06,8:26:03,00:17:AC:17:0C:6C,8:25:42,47.75919283,-122.2000477,47.75917533,-122.2008523,0
1,0,0,700.3385565,700.3385565,0,0,2018-03-06,8:25:43,d6:13:4b:77:ca:b2,8:25:43,47.7591795,-122.2008337,47.7591795,-122.2008337,0
1,0,0,700.3385565,700.3385565,0,0,2018-03-06,8:25:43,4a:ff:31:56:1d:64,8:25:43,47.7591795,-122.2008337,47.7591795,-122.2008337,0
1,0,0,700.3385565,700.3385565,0,0,2018-03-06,8:25:47,dc:09:4c:15:ce:02,8:25:47,47.7591795,-122.2008337,47.7591795,-122.2008337,0
2,0,0,700.3385565,700.3385565,0,0,2018-03-06,8:25:47,5a:0e:fc:ef:d2:39,8:25:47,47.7591795,-122.2008337,47.7591795,-122.2008337,0
1,0,0,700.3385565,700.3385565,0,0,2018-03-06,8:25:48,2a:9f:60:5f:39:81,8:25:48,47.7591795,-122.2008337,47.7591795,-122.2008337,0
1,0,0,695.8574023,695.8574023,0,0,2018-03-06,8:25:51,52:a5:aa:7b:ae:80,8:25:51,47.75917033,-122.2007612,47.75917033,-122.2007612,0
1,0,0,691.7354585,691.7354585,0,0,2018-03-06,8:25:52,7e:2d:dd:3c:6b:e8,8:25:52,47.75916433,-122.200696,47.75916433,-122.200696,0
1,0,0,691.7354585,691.7354585,0,0,2018-03-06,8:25:52,52:76:37:e3:cf:2e,8:25:52,47.75916433,-122.200696,47.75916433,-122.200696,0
1,0,0,661.7889824,661.7889824,0,0,2018-03-06,8:25:57,6e:db:13:ff:c2:f1,8:25:57,47.75915367,-122.2002425,47.75915367,-122.2002425,0
1,0,0,650.7471392,650.7471392,0,0,2018-03-06,8:26:00,de:6b:64:0f:2f:09,8:26:00,47.759169,-122.2000885,47.759169,-122.2000885,0
1,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:03,d2:e7:fb:56:06:ed,8:26:03,47.75919283,-122.2000477,47.75919283,-122.2000477,0
1,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:11,da:a1:19:b2:07:4d,8:26:11,47.75919283,-122.2000477,47.75919283,-122.2000477,0
1,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:11,fe:15:61:c3:41:84,8:26:11,47.75919283,-122.2000477,47.75919283,-122.2000477,0
1,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:11,62:69:aa:42:2a:1a,8:26:11,47.75919283,-122.2000477,47.75919283,-122.2000477,0
1,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:18,12:5a:8b:5f:e3:55,8:26:18,47.75919283,-122.2000477,47.75919283,-122.2000477,0
2,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:19,3e:e4:94:f4:cb:c9,8:26:19,47.75919283,-122.2000477,47.75919283,-122.2000477,0
1,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:26,32:e5:0f:85:0d:60,8:26:26,47.75919283,-122.2000477,47.75919283,-122.2000477,0
1,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:31,ba:07:50:36:35:f1,8:26:31,47.75919283,-122.2000477,47.75919283,-122.2000477,0
1,0,0,646.8231188,646.8231188,0,0,2018-03-06,8:26:36,a6:f9:ea:3e:6f:8f,8:26:36,47.75919283,-122.2000477,47.75919283,-122.2000477,0
5,0.498327981,0.099665596,647.1027295,646.8231188,20,0.024916399,2018-03-06,8:26:59,94:B2:CC:38:1E:5A,8:26:39,47.759195,-122.2000535,47.75919283,-122.2000477,0
1,0,0,647.1027295,647.1027295,0,0,2018-03-06,8:26:51,9a:41:26:0c:58:3d,8:26:51,47.759195,-122.2000535,47.759195,-122.2000535,0
1,0,0,647.1027295,647.1027295,0,0,2018-03-06,8:27:01,86:cd:5c:03:ac:2c,8:27:01,47.759195,-122.2000535,47.759195,-122.2000535,0
3,0,0,647.1027295,647.1027295,0,0,2018-03-06,8:27:03,42:61:0e:60:28:0d,8:27:03,47.759195,-122.2000535,47.759195,-122.2000535,0
1,0,0,647.1027295,647.1027295,0,0,2018-03-06,8:27:05,ca:15:1d:8b:72:97,8:27:05,47.759195,-122.2000535,47.759195,-122.2000535,0
