count,date,end_lat,end_lon,end_time,mac,start_lat,start_lon,start_time,trip_id,distance,max_speed,least_distance_end,least_distance_start,duration,avg_speed,avg_RSSI,max_RSSI,source
1,11/4/18,47.665135,-122.3163692,15:28:27,b2:4a:7d:08:69:7e,47.665135,-122.3163692,15:28:27,5,0,0,10.7216,10.7216,0,0,-63,-63,wifi
1,11/4/18,47.6651385,-122.316431,15:28:30,22:ed:34:26:1e:8b,47.6651385,-122.316431,15:28:30,5,0,0,14.9946,14.9946,0,0,-65,-65,wifi
1,11/4/18,47.665128,-122.3164823,15:28:32,da:a1:19:e1:24:18,47.665128,-122.3164823,15:28:32,5,0,0,19.0185,19.0185,0,0,-67,-67,wifi
2,11/4/18,47.66513017,-122.3164988,15:28:33,7a:b3:f5:8e:7c:4b,47.66513017,-122.3164988,15:28:33,5,0,0,20.1584,20.1584,0,0,-51,-49,wifi
1,11/4/18,47.66510417,-122.316481,15:28:43,8e:c8:12:9c:24:5c,47.66510417,-122.316481,15:28:43,5,0,0,19.7905,19.7905,0,0,-47,-47,wifi
1,11/4/18,47.66511033,-122.3164902,15:28:45,2a:4c:c5:0a:a8:3c,47.66511033,-122.3164902,15:28:45,5,0,0,20.1829,20.1829,0,0,-63,-63,wifi
1,11/4/18,47.66513717,-122.316495,15:28:47,e6:9e:4f:8b:51:b8,47.66513717,-122.316495,15:28:47,5,0,0,19.7093,19.7093,0,0,-75,-75,wifi
2,11/4/18,47.665201,-122.31679,15:28:58,00:15:6d:84:e1:08,47.66513833,-122.3165192,15:28:50,5,26.4602,2.60379,41.5757,21.469,8,3.30752,-78,-73,wifi
2,11/4/18,47.66513833,-122.3165192,15:28:50,c6:a5:96:b5:d2:15,47.66513833,-122.3165192,15:28:50,5,0,0,21.469,21.469,0,0,-34,-33,wifi
1,11/4/18,47.66515017,-122.3166278,15:28:53,8a:29:09:d0:a8:bd,47.66515017,-122.3166278,15:28:53,5,0,0,29.3865,29.3865,0,0,-57,-57,wifi
2,11/4/18,47.6651985,-122.316756,15:28:57,5e:e7:e6:3a:b9:a9,47.6651985,-122.316756,15:28:57,5,2.56863,0,39.0086,39.0086,0,0,-69,-67,wifi
1,11/4/18,47.665201,-122.31679,15:28:58,96:d4:c1:89:54:71,47.665201,-122.31679,15:28:58,5,0,0,41.5757,41.5757,0,0,-41,-41,wifi
1,11/4/18,47.66539217,-122.3171318,15:29:09,ee:e7:90:9f:79:d1,47.66539217,-122.3171318,15:29:09,5,0,0,71.4164,71.4164,0,0,-63,-63,wifi
1,11/4/18,47.66592517,-122.3169242,15:29:13,46:a0:e6:99:8b:c8,47.66592517,-122.3169242,15:29:13,5,0,0,98.2344,98.2344,0,0,-49,-49,wifi
1,11/4/18,47.66610867,-122.3168333,15:29:15,4e:c8:21:99:cb:48,47.66610867,-122.3168333,15:29:15,5,11.1813,0,82.0684,82.0684,0,0,-49,-49,wifi
1,11/4/18,47.66637483,-122.3166957,15:29:18,1e:15:70:17:e6:6a,47.66637483,-122.3166957,15:29:18,5,0,0,52.5711,52.5711,0,0,-55,-55,wifi
1,11/4/18,47.66650283,-122.3166503,15:29:20,aa:4f:8a:22:d1:93,47.66650283,-122.3166503,15:29:20,5,0,0,40.6785,40.6785,0,0,-51,-51,wifi
1,11/4/18,47.66656717,-122.3166285,15:29:21,da:01:06:e9:0f:56,47.66656717,-122.3166285,15:29:21,5,0,0,35.5515,35.5515,0,0,-65,-65,wifi
1,11/4/18,47.6667395,-122.3164285,15:29:25,86:43:c9:b4:a5:da,47.6667395,-122.3164285,15:29:25,5,0,0,16.8015,16.8015,0,0,-69,-69,wifi
1,11/4/18,47.66678383,-122.3163747,15:29:32,da:a1:19:ad:18:34,47.66678383,-122.3163747,15:29:32,5,0,0,14.7319,14.7319,0,0,-57,-57,wifi
1,11/4/18,47.6673585,-122.3163765,15:29:42,6a:6d:bc:bb:59:c1,47.6673585,-122.3163765,15:29:42,5,0,0,72.7669,72.7669,0,0,-45,-45,wifi
1,11/4/18,47.66771317,-122.3162705,15:29:46,7a:36:b0:2a:7a:f9,47.66771317,-122.3162705,15:29:46,5,0,0,111.191,111.191,0,0,-49,-49,wifi
1,11/4/18,47.66808817,-122.316228,15:29:49,e6:76:28:1b:8b:38,47.66808817,-122.316228,15:29:49,5,0,0,152.793,152.793,0,0,-69,-69,wifi
1,11/4/18,47.66826233,-122.3161977,15:29:52,3a:84:93:62:aa:47,47.66826233,-122.3161977,15:29:52,5,9.94044,0,172.151,172.151,0,0,-59,-59,wifi
1,11/4/18,47.66857917,-122.3162505,15:29:56,52:3e:2a:72:28:20,47.66857917,-122.3162505,15:29:56,5,0,0,207.401,207.401,0,0,-69,-69,wifi
1,11/4/18,47.66913433,-122.3162595,15:30:01,56:5e:d4:8a:16:36,47.66913433,-122.3162595,15:30:01,5,0,0,244.302,244.302,0,0,-51,-51,wifi
2,11/4/18,47.66913433,-122.3162595,15:30:02,86:de:72:00:22:1a,47.66913433,-122.3162595,15:30:02,5,0,0,244.302,244.302,0,0,-48,-47,wifi
1,11/4/18,47.669355,-122.3162375,15:30:05,c2:b5:ea:30:4e:8d,47.669355,-122.3162375,15:30:05,5,0,0,219.716,219.716,0,0,-45,-45,wifi
1,11/4/18,47.67014867,-122.3162603,15:30:09,3a:10:a8:7c:63:57,47.67014867,-122.3162603,15:30:09,5,0,0,131.778,131.778,0,0,-51,-51,wifi
1,11/4/18,47.67014867,-122.3162603,15:30:10,d6:8b:b7:5d:62:d7,47.67014867,-122.3162603,15:30:10,5,0,0,131.778,131.778,0,0,-53,-53,wifi
1,11/4/18,47.67014867,-122.3162603,15:30:12,da:a1:19:e8:59:16,47.67014867,-122.3162603,15:30:12,5,0,0,131.778,131.778,0,0,-55,-55,wifi
1,11/4/18,47.67014867,-122.3162603,15:30:13,76:6f:51:a5:63:41,47.67014867,-122.3162603,15:30:13,5,0,0,131.778,131.778,0,0,-45,-45,wifi
1,11/4/18,47.67030233,-122.3162962,15:30:15,ca:b6:7b:fa:7a:d3,47.67030233,-122.3162962,15:30:15,5,0,0,115.087,115.087,0,0,-47,-47,wifi
1,11/4/18,47.670802,-122.3162913,15:30:21,a6:c4:2e:82:4f:ab,47.670802,-122.3162913,15:30:21,5,0,0,60.3116,60.3116,0,0,-57,-57,wifi
1,11/4/18,47.6708645,-122.3162662,15:30:22,d0:77:14:16:c4:76,47.6708645,-122.3162662,15:30:22,5,0,0,53.1142,53.1142,0,0,-35,-35,wifi
2,11/4/18,47.67108817,-122.316284,15:30:27,ea:7c:80:63:1d:3f,47.67108817,-122.316284,15:30:27,5,0,0,30.0973,30.0973,0,0,-56,-55,wifi
1,11/4/18,47.67108817,-122.316284,15:30:27,3e:d0:d3:98:96:d1,47.67108817,-122.316284,15:30:27,5,0,0,30.0973,30.0973,0,0,-39,-39,wifi
1,11/4/18,47.671115,-122.316294,15:30:28,92:4b:6a:56:79:05,47.671115,-122.316294,15:30:28,5,0,0,27.8603,27.8603,0,0,-65,-65,wifi
1,11/4/18,47.67114667,-122.3163078,15:30:30,d6:34:93:c5:40:61,47.67114667,-122.3163078,15:30:30,5,0,0,25.5373,25.5373,0,0,-43,-43,wifi
1,11/4/18,47.67117117,-122.3162837,15:30:35,ee:9a:ad:95:09:f9,47.67117117,-122.3162837,15:30:35,5,0,0,22.2753,22.2753,0,0,-47,-47,wifi
1,11/4/18,47.6713515,-122.316183,15:30:42,c2:12:ed:f1:ff:e3,47.6713515,-122.316183,15:30:42,5,0,0,6.64678,6.64678,0,0,-55,-55,wifi
6,11/4/18,47.6727185,-122.31563,15:31:14,D4:6A:6A:3E:DE:B6,47.67159317,-122.3159497,15:30:48,5,139.059,9.32296,9.3459,31.4926,26,5.34842,0,0,bluetooth
1,11/4/18,47.67159317,-122.3159497,15:30:48,02:c4:f0:94:fb:48,47.67159317,-122.3159497,15:30:48,5,0,0,31.4926,31.4926,0,0,-41,-41,wifi
2,11/4/18,47.67502767,-122.3156305,15:31:37,2a:3e:de:4e:e2:ea,47.67202717,-122.3156378,15:30:52,5,364.091,11.0224,113.989,69.8799,45,8.0909,-48,-45,wifi
1,11/4/18,47.67221267,-122.3155578,15:30:54,e2:b4:37:c4:2e:05,47.67221267,-122.3155578,15:30:54,5,0,0,48.9596,48.9596,0,0,-85,-85,wifi
1,11/4/18,47.672437,-122.3155388,15:30:58,92:55:0b:d1:6a:ec,47.672437,-122.3155388,15:30:58,5,0,0,24.0362,24.0362,0,0,-43,-43,wifi
1,11/4/18,47.67249967,-122.315578,15:31:05,12:27:9c:54:da:21,47.67249967,-122.315578,15:31:05,5,0,0,17.1593,17.1593,0,0,-63,-63,wifi
1,11/4/18,47.672768,-122.3156275,15:31:15,c8:21:58:a3:a0:5c,47.672768,-122.3156275,15:31:15,5,0,0,13.9868,13.9868,0,0,-77,-77,wifi
1,11/4/18,47.6728755,-122.3156408,15:31:17,32:29:6d:26:a1:e6,47.6728755,-122.3156408,15:31:17,5,6.52389,0,25.6215,25.6215,0,0,-53,-53,wifi
1,11/4/18,47.67420633,-122.3156207,15:31:29,da:a1:19:45:2c:e7,47.67420633,-122.3156207,15:31:29,5,0,0,172.782,172.782,0,0,-59,-59,wifi
1,11/4/18,47.67431283,-122.3156243,15:31:30,fc:a1:83:b9:1b:db,47.67431283,-122.3156243,15:31:30,5,0,0,184.626,184.626,0,0,-81,-81,wifi
1,11/4/18,47.67461983,-122.3156193,15:31:33,7e:45:bb:12:96:41,47.67461983,-122.3156193,15:31:33,5,12.2963,0,159.283,159.283,0,0,-59,-59,wifi
3,11/4/18,47.67461983,-122.3156193,15:31:34,8a:7b:29:26:a8:b3,47.67461983,-122.3156193,15:31:33,5,34.0175,10.8606,159.283,159.283,1,34.0175,-50.3333,-49,wifi
1,11/4/18,47.67483633,-122.315622,15:31:35,5a:fa:72:9e:9e:be,47.67483633,-122.315622,15:31:35,5,0,0,135.226,135.226,0,0,-65,-65,wifi
1,11/4/18,47.67492617,-122.315626,15:31:36,9e:39:8e:4a:2d:67,47.67492617,-122.315626,15:31:36,5,0,0,125.253,125.253,0,0,-69,-69,wifi
1,11/4/18,47.67533267,-122.3156002,15:31:41,be:d3:89:41:10:21,47.67533267,-122.3156002,15:31:41,5,0,0,80.0168,80.0168,0,0,-67,-67,wifi
2,11/4/18,47.67548117,-122.31559,15:31:51,88:dc:96:33:e3:7c,47.67550133,-122.3156107,15:31:45,5,9.71392,1.7157,63.4907,61.3136,6,1.61899,-82,-79,wifi
1,11/4/18,47.67551117,-122.3156283,15:31:46,1e:bb:62:66:ae:81,47.67551117,-122.3156283,15:31:46,5,0,0,60.3076,60.3076,0,0,-57,-57,wifi
1,11/4/18,47.67548117,-122.31559,15:31:50,36:c2:7a:61:0c:6b,47.67548117,-122.31559,15:31:50,5,0.737917,0,63.4907,63.4907,0,0,-67,-67,wifi
1,11/4/18,47.67549467,-122.3155817,15:31:53,8e:b0:be:8b:34:ec,47.67549467,-122.3155817,15:31:53,5,0,0,61.976,61.976,0,0,-35,-35,wifi
1,11/4/18,47.67553183,-122.31558,15:31:58,ea:11:de:28:bf:b6,47.67553183,-122.31558,15:31:58,5,0,0,57.8428,57.8428,0,0,-67,-67,wifi
1,11/4/18,47.6755325,-122.3155822,15:31:59,42:6b:29:7a:6f:5a,47.6755325,-122.3155822,15:31:59,5,0,0,57.7714,57.7714,0,0,-63,-63,wifi
1,11/4/18,47.6755455,-122.315585,15:32:01,c2:d3:b9:c0:9d:c4,47.6755455,-122.315585,15:32:01,5,0,0,56.3309,56.3309,0,0,-55,-55,wifi
1,11/4/18,47.6755845,-122.3155997,15:32:09,3a:49:de:99:76:bb,47.6755845,-122.3155997,15:32:09,5,0.362785,0,52.0365,52.0365,0,0,-61,-61,wifi
1,11/4/18,47.6755845,-122.3155997,15:32:09,da:a1:19:ac:37:99,47.6755845,-122.3155997,15:32:09,5,0.362785,0,52.0365,52.0365,0,0,-53,-53,wifi
1,11/4/18,47.6755845,-122.3155997,15:32:10,4e:dc:15:cc:ea:f2,47.6755845,-122.3155997,15:32:10,5,0.252751,0,52.0365,52.0365,0,0,-49,-49,wifi
1,11/4/18,47.67558904,-122.3156029,15:32:11,aa:22:23:1d:07:9f,47.67558904,-122.3156029,15:32:11,5,0.0162882,0,51.5443,51.5443,0,0,-61,-61,wifi
1,11/4/18,47.67559217,-122.3156048,15:32:13,46:f1:1a:0b:18:36,47.67559217,-122.3156048,15:32:13,5,0,0,51.2045,51.2045,0,0,-85,-85,wifi
1,11/4/18,47.67559217,-122.3156048,15:32:13,fe:b8:8c:7c:21:c3,47.67559217,-122.3156048,15:32:13,5,0,0,51.2045,51.2045,0,0,-55,-55,wifi
1,11/4/18,47.6755995,-122.3156065,15:32:15,5a:69:06:68:20:d5,47.6755995,-122.3156065,15:32:15,5,0,0,50.3981,50.3981,0,0,-57,-57,wifi
1,11/4/18,47.67560067,-122.3156072,15:32:16,ba:1f:90:c8:6f:71,47.67560067,-122.3156072,15:32:16,5,0,0,50.2714,50.2714,0,0,-55,-55,wifi
3,11/4/18,47.67560483,-122.3156048,15:32:18,0a:51:dd:c6:0b:9a,47.67560483,-122.3156048,15:32:18,5,0,0,49.7991,49.7991,0,0,-63,-61,wifi
6,11/4/18,47.67562483,-122.3156535,15:32:44,2C:DC:AD:77:0A:88,47.6756045,-122.3155997,15:32:20,5,9.73792,0.458246,47.9366,49.8154,24,0.405747,0,0,bluetooth
2,11/4/18,47.6756045,-122.3155997,15:32:20,36:c6:59:1b:f3:c5,47.6756045,-122.3155997,15:32:20,5,0,0,49.8154,49.8154,0,0,-22,-21,wifi
1,11/4/18,47.67560133,-122.3155958,15:32:21,f6:1d:4d:99:47:10,47.67560133,-122.3155958,15:32:21,5,0,0,50.1539,50.1539,0,0,-45,-45,wifi
1,11/4/18,47.6756,-122.3155963,15:32:22,9e:89:fb:2b:49:7a,47.6756,-122.3155963,15:32:22,5,0,0,50.3033,50.3033,0,0,-51,-51,wifi
2,11/4/18,47.67559933,-122.315598,15:32:23,62:c8:e6:1f:59:fb,47.67559933,-122.315598,15:32:23,5,0,0,50.3835,50.3835,0,0,-24,-23,wifi
1,11/4/18,47.675598,-122.3155998,15:32:24,3e:60:3b:91:eb:6a,47.675598,-122.3155998,15:32:24,5,0,0,50.5376,50.5376,0,0,-63,-63,wifi
3,11/4/18,47.67559783,-122.3156018,15:32:26,d2:e3:4a:39:66:07,47.67559783,-122.3156018,15:32:26,5,0.306211,0,50.564,50.564,0,0,-41,-39,wifi
1,11/4/18,47.67559617,-122.3156142,15:32:29,da:30:1b:da:ce:af,47.67559617,-122.3156142,15:32:29,5,0,0,50.8048,50.8048,0,0,-55,-55,wifi
1,11/4/18,47.6755995,-122.3156158,15:32:30,c2:f3:37:46:50:30,47.6755995,-122.3156158,15:32:30,5,0,0,50.444,50.444,0,0,-41,-41,wifi
1,11/4/18,47.67559633,-122.3156205,15:32:31,aa:28:e8:ec:b2:83,47.67559633,-122.3156205,15:32:31,5,0,0,50.8223,50.8223,0,0,-23,-23,wifi
1,11/4/18,47.67561017,-122.3156368,15:32:35,e6:01:ee:95:34:f5,47.67561017,-122.3156368,15:32:35,5,0,0,49.4033,49.4033,0,0,-61,-61,wifi
1,11/4/18,47.675613,-122.3156382,15:32:36,a6:cb:c2:0d:2a:a3,47.675613,-122.3156382,15:32:36,5,0,0,49.1017,49.1017,0,0,-41,-41,wifi
1,11/4/18,47.675613,-122.3156382,15:32:36,42:b6:f3:66:0f:3c,47.675613,-122.3156382,15:32:36,5,0,0,49.1017,49.1017,0,0,-55,-55,wifi
1,11/4/18,47.67562317,-122.3156475,15:32:41,b6:26:6d:cf:87:6a,47.67562317,-122.3156475,15:32:41,5,0,0,48.0607,48.0607,0,0,-45,-45,wifi
1,11/4/18,47.67562483,-122.3156535,15:32:43,62:4f:41:cb:48:0f,47.67562483,-122.3156535,15:32:43,5,0,0,47.9366,47.9366,0,0,-57,-57,wifi
1,11/4/18,47.67562483,-122.3156535,15:32:43,02:08:a1:0d:53:01,47.67562483,-122.3156535,15:32:43,5,0,0,47.9366,47.9366,0,0,-65,-65,wifi
2,11/4/18,47.67562483,-122.3156535,15:32:44,36:97:ff:78:ed:c3,47.67562483,-122.3156535,15:32:44,5,0.476334,0,47.9366,47.9366,0,0,-22,-21,wifi
1,11/4/18,47.67566367,-122.315647,15:32:47,96:c1:8c:e8:1b:bb,47.67566367,-122.315647,15:32:47,5,0,0,43.592,43.592,0,0,-47,-47,wifi
1,11/4/18,47.67576533,-122.3156392,15:32:50,00:cd:fe:71:70:36,47.67576533,-122.3156392,15:32:50,5,0,0,32.3309,32.3309,0,0,-63,-63,wifi
1,11/4/18,47.67590133,-122.3156342,15:32:53,ae:42:0a:51:e0:e4,47.67590133,-122.3156342,15:32:53,5,0,0,17.4956,17.4956,0,0,-39,-39,wifi
1,11/4/18,47.67595117,-122.3156265,15:32:54,e2:4d:cc:e0:67:0e,47.67595117,-122.3156265,15:32:54,5,0,0,12.0682,12.0682,0,0,-59,-59,wifi
6,11/4/18,47.67644467,-122.3158113,15:33:25,90:A4:DE:F7:B6:99,47.67600517,-122.3155968,15:32:59,5,59.2599,0.532789,47.3562,5.66724,26,2.27923,0,0,bluetooth
1,11/4/18,47.67600517,-122.3155968,15:33:00,a0:cc:2b:d9:ff:a3,47.67600517,-122.3155968,15:33:00,5,0.532789,0,5.66724,5.66724,0,0,-81,-81,wifi
1,11/4/18,47.67601417,-122.3156067,15:33:02,d0:77:14:ab:28:7f,47.67601417,-122.3156067,15:33:02,5,0,0,5.15542,5.15542,0,0,-43,-43,wifi
1,11/4/18,47.67601217,-122.3156138,15:33:06,56:cf:c9:71:d3:b4,47.67601217,-122.3156138,15:33:06,5,0,0,5.65344,5.65344,0,0,-53,-53,wifi
1,11/4/18,47.67603033,-122.315634,15:33:15,0e:72:bf:9b:15:06,47.67603033,-122.315634,15:33:15,5,0,0,5.57828,5.57828,0,0,-57,-57,wifi
1,11/4/18,47.6760705,-122.3156672,15:33:17,ac:37:43:dd:02:bf,47.6760705,-122.3156672,15:33:17,5,2.61545,0,7.80024,7.80024,0,0,-79,-79,wifi
1,11/4/18,47.676092,-122.3156752,15:33:18,92:fd:28:b8:bf:5c,47.676092,-122.3156752,15:33:18,5,0,0,9.26243,9.26243,0,0,-53,-53,wifi
1,11/4/18,47.676883,-122.3157798,15:33:31,42:f8:6b:3e:7a:38,47.676883,-122.3157798,15:33:31,5,10.5625,0,93.7655,93.7655,0,0,-53,-53,wifi
1,11/4/18,47.676883,-122.3157798,15:33:31,a6:76:a7:da:f1:9c,47.676883,-122.3157798,15:33:31,5,10.5625,0,93.7655,93.7655,0,0,-51,-51,wifi
1,11/4/18,47.67792083,-122.3157795,15:33:41,e6:a5:24:a4:31:15,47.67792083,-122.3157795,15:33:41,5,0,0,205.302,205.302,0,0,-49,-49,wifi
1,11/4/18,47.678405,-122.3158208,15:33:47,7a:34:cd:92:be:ef,47.678405,-122.3158208,15:33:47,5,11.101,0,152.165,152.165,0,0,-49,-49,wifi
2,11/4/18,47.6788175,-122.3158098,15:33:50,32:ba:42:09:46:b2,47.6788175,-122.3158098,15:33:50,5,0,0,106.789,106.789,0,0,-54,-53,wifi
1,11/4/18,47.67923183,-122.3157918,15:33:54,82:9d:25:a0:50:44,47.67923183,-122.3157918,15:33:54,5,0,0,61.7854,61.7854,0,0,-53,-53,wifi
1,11/4/18,47.67923183,-122.3157918,15:33:54,22:5e:a2:3a:9d:fa,47.67923183,-122.3157918,15:33:54,5,0,0,61.7854,61.7854,0,0,-57,-57,wifi
2,11/4/18,47.67974817,-122.315652,15:34:08,00:12:2a:1e:ed:2b,47.67933533,-122.315783,15:33:55,5,51.4136,11.3221,8.80873,50.7284,13,3.95489,-83,-79,wifi
1,11/4/18,47.67952133,-122.3157463,15:33:57,b4:99:ba:0f:61:6b,47.67952133,-122.3157463,15:33:57,5,0,0,30.8791,30.8791,0,0,-87,-87,wifi
1,11/4/18,47.67957017,-122.315713,15:33:58,e6:b3:d1:ec:18:82,47.67957017,-122.315713,15:33:58,5,0,0,24.9419,24.9419,0,0,-43,-43,wifi
1,11/4/18,47.679661,-122.3156727,15:34:01,be:ad:a9:f7:93:88,47.679661,-122.3156727,15:34:01,5,0,0,15.0504,15.0504,0,0,-61,-61,wifi
1,11/4/18,47.67970383,-122.3156573,15:34:02,96:4b:2e:be:de:9a,47.67970383,-122.3156573,15:34:02,5,0,0,11.0434,11.0434,0,0,-41,-41,wifi
1,11/4/18,47.67973967,-122.3156517,15:34:05,ae:60:0e:da:6d:8f,47.67973967,-122.3156517,15:34:05,5,0.585165,0,8.9767,8.9767,0,0,-59,-59,wifi
1,11/4/18,47.67974733,-122.3156517,15:34:10,4a:07:84:ee:cd:69,47.67974733,-122.3156517,15:34:10,5,0,0,8.80093,8.80093,0,0,-47,-47,wifi
1,11/4/18,47.6797565,-122.3156508,15:34:11,2e:4f:29:28:e5:0f,47.6797565,-122.3156508,15:34:11,5,0,0,8.62865,8.62865,0,0,-53,-53,wifi
2,11/4/18,47.67980967,-122.3156562,15:34:15,8e:14:44:ee:5c:35,47.67980967,-122.3156562,15:34:15,5,0,0,10.5809,10.5809,0,0,-49,-47,wifi
1,11/4/18,47.67980967,-122.3156562,15:34:15,46:02:b5:3e:3c:fb,47.67980967,-122.3156562,15:34:15,5,0,0,10.5809,10.5809,0,0,-53,-53,wifi
1,11/4/18,47.680039,-122.3156748,15:34:20,00:1e:52:7c:7e:54,47.680039,-122.3156748,15:34:20,5,5.46918,0,32.7243,32.7243,0,0,-87,-87,wifi
1,11/4/18,47.68029367,-122.3156782,15:34:24,72:fa:f6:f4:92:61,47.68029367,-122.3156782,15:34:24,5,0,0,60.2886,60.2886,0,0,-61,-61,wifi
1,11/4/18,47.68110517,-122.3155322,15:34:33,52:0d:3d:f4:5e:4b,47.68110517,-122.3155322,15:34:33,5,0,0,149.562,149.562,0,0,-55,-55,wifi
1,11/4/18,47.68110517,-122.3155322,15:34:33,62:0d:32:fd:62:6d,47.68110517,-122.3155322,15:34:33,5,0,0,149.562,149.562,0,0,-49,-49,wifi
1,11/4/18,47.68147867,-122.315316,15:34:37,62:3c:fa:49:85:9c,47.68147867,-122.315316,15:34:37,5,10.7617,0,191.801,191.801,0,0,-69,-69,wifi
1,11/4/18,47.68147867,-122.315316,15:34:38,12:c8:2a:83:13:60,47.68147867,-122.315316,15:34:38,5,12.3558,0,191.801,191.801,0,0,-67,-67,wifi
2,11/4/18,47.68199283,-122.3152103,15:34:42,aa:2f:8f:67:29:e9,47.68199283,-122.3152103,15:34:42,5,0,0,249.457,249.457,0,0,-48,-47,wifi
1,11/4/18,47.68219767,-122.3152225,15:34:44,f2:96:03:ef:9f:df,47.68219767,-122.3152225,15:34:44,5,0,0,272.05,272.05,0,0,-47,-47,wifi
2,11/4/18,47.682585,-122.3152348,15:34:48,d2:30:1b:5a:d8:c8,47.682585,-122.3152348,15:34:48,5,0,0,314.908,314.908,0,0,-54,-47,wifi
1,11/4/18,47.68283167,-122.315237,15:34:51,22:af:fa:e3:63:81,47.68283167,-122.315237,15:34:51,5,0,0,342.258,342.258,0,0,-51,-51,wifi
1,11/4/18,47.68288183,-122.3152508,15:34:52,b2:75:62:9d:dc:0d,47.68288183,-122.3152508,15:34:52,5,0,0,347.758,347.758,0,0,-37,-37,wifi
2,11/4/18,47.68304683,-122.3152305,15:34:56,ee:ee:c6:cd:06:5e,47.68304683,-122.3152305,15:34:56,5,6.47872,0,366.162,366.162,0,0,-51,-49,wifi
1,11/4/18,47.68313283,-122.3156325,15:35:01,ea:80:35:de:8c:a4,47.68313283,-122.3156325,15:35:01,5,0,0,375.075,375.075,0,0,-65,-65,wifi
1,11/4/18,47.6831345,-122.3160062,15:35:05,fa:7a:f5:75:bf:0d,47.6831345,-122.3160062,15:35:05,5,0,0,376.848,376.848,0,0,-57,-57,wifi
1,11/4/18,47.68315117,-122.3162048,15:35:07,ba:3c:25:37:17:66,47.68315117,-122.3162048,15:35:07,5,0,0,380.374,380.374,0,0,-43,-43,wifi
1,11/4/18,47.68308733,-122.3163983,15:35:09,32:c0:73:49:2a:a5,47.68308733,-122.3163983,15:35:09,5,0,0,375.569,375.569,0,0,-71,-71,wifi
1,11/4/18,47.68308733,-122.3163983,15:35:09,e6:52:4b:15:42:3b,47.68308733,-122.3163983,15:35:09,5,0,0,375.569,375.569,0,0,-55,-55,wifi
2,11/4/18,47.68308367,-122.316617,15:35:11,c2:84:23:23:08:dc,47.68308367,-122.316617,15:35:11,5,0,0,378.348,378.348,0,0,-40,-39,wifi
1,11/4/18,47.68309267,-122.3170515,15:35:15,b6:c8:83:45:51:fc,47.68309267,-122.3170515,15:35:15,5,0,0,387.618,387.618,0,0,-57,-57,wifi
1,11/4/18,47.683103,-122.3171375,15:35:16,8e:e1:85:08:d6:80,47.683103,-122.3171375,15:35:16,5,0,0,390.655,390.655,0,0,-45,-45,wifi
1,11/4/18,47.683223,-122.3173403,15:35:19,2e:64:ce:4d:ef:3a,47.683223,-122.3173403,15:35:19,5,0,0,408.169,408.169,0,0,-41,-41,wifi
1,11/4/18,47.683548,-122.3175233,15:35:25,82:17:1b:44:6e:eb,47.683548,-122.3175233,15:35:25,5,0,0,446.816,446.816,0,0,-55,-55,wifi
2,11/4/18,47.6837335,-122.3175093,15:35:27,86:31:13:77:0e:01,47.6837335,-122.3175093,15:35:27,5,0,0,465.973,465.973,0,0,-62,-61,wifi
1,11/4/18,47.68380133,-122.3175268,15:35:30,b2:25:3d:74:fe:59,47.68380133,-122.3175268,15:35:30,5,0,0,473.542,473.542,0,0,-57,-57,wifi
1,11/4/18,47.684085,-122.3175978,15:35:32,5a:e0:00:50:13:53,47.684085,-122.3175978,15:35:32,5,0.00555921,0,505.175,505.175,0,0,-49,-49,wifi
2,11/4/18,47.68469317,-122.3176215,15:35:38,ee:2d:b6:c6:d1:01,47.68469317,-122.3176215,15:35:38,5,0,0,570.404,570.404,0,0,-54,-51,wifi
1,11/4/18,47.68498483,-122.3176263,15:35:39,12:09:da:7f:e5:21,47.68498483,-122.3176263,15:35:39,5,0,0,601.745,601.745,0,0,-55,-55,wifi
1,11/4/18,47.685178,-122.3176122,15:35:42,2a:19:96:d5:a6:b3,47.685178,-122.3176122,15:35:42,5,0,0,606.008,606.008,0,0,-47,-47,wifi
1,11/4/18,47.685178,-122.3176122,15:35:42,9a:66:83:70:cc:af,47.685178,-122.3176122,15:35:42,5,0,0,606.008,606.008,0,0,-45,-45,wifi
2,11/4/18,47.68561683,-122.3175713,15:35:46,8e:81:5a:38:af:ad,47.68561683,-122.3175713,15:35:46,5,0,0,557.185,557.185,0,0,-62,-59,wifi
2,11/4/18,47.68561683,-122.3175713,15:35:46,a2:2e:74:20:54:61,47.68561683,-122.3175713,15:35:46,5,0,0,557.185,557.185,0,0,-68,-67,wifi
1,11/4/18,47.68561683,-122.3175713,15:35:46,6e:29:1a:b1:b0:bb,47.68561683,-122.3175713,15:35:46,5,0,0,557.185,557.185,0,0,-55,-55,wifi
2,11/4/18,47.68561683,-122.3175713,15:35:46,12:a2:4a:87:54:56,47.68561683,-122.3175713,15:35:46,5,0,0,557.185,557.185,0,0,-52,-51,wifi
1,11/4/18,47.6856995,-122.3175655,15:35:47,1e:a3:18:dc:b5:0f,47.6856995,-122.3175655,15:35:47,5,0,0,547.99,547.99,0,0,-49,-49,wifi
1,11/4/18,47.68577433,-122.3175487,15:35:49,de:9d:6a:82:32:09,47.68577433,-122.3175487,15:35:49,5,0,0,539.662,539.662,0,0,-51,-51,wifi
1,11/4/18,47.685915,-122.3174858,15:35:50,f2:e3:78:40:99:04,47.685915,-122.3174858,15:35:50,5,0,0,524.013,524.013,0,0,-59,-59,wifi
