detectionNum,distance,speedMax,distanceToEnd,distanceToStart,duration,speedAvg,date,timeEnd,MAC,timeStart,endLat,endLon,startLon,startLat,label,avg_RSSI,max_RSSI
1,0,0,84.461,84.461,0,0,11/9/18,19:06:39,02:26:d7:99:e0:3e,19:06:39,47.6504,-122.35,47.6504,-122.35,0,-45,-43
1,0,0,84.461,84.461,0,0,11/9/18,19:06:43,ae:05:05:4e:7c:99,19:06:43,47.6504,-122.35,47.6504,-122.35,0,-45,-45
1,0,0,84.461,84.461,0,0,11/9/18,19:06:45,42:fa:3c:3b:5c:47,19:06:45,47.6504,-122.35,47.6504,-122.35,0,-47,-47
1,0,0,84.461,84.461,0,0,11/9/18,19:06:46,6e:69:ec:19:b8:08,19:06:46,47.6504,-122.35,47.6504,-122.35,0,-39,-39
1,0,0,84.461,84.461,0,0,11/9/18,19:06:51,f6:98:97:ae:45:8e,19:06:51,47.6504,-122.35,47.6504,-122.35,0,-65,-65
1,0,0,84.461,84.461,0,0,11/9/18,19:06:52,da:a1:19:2b:49:13,19:06:52,47.6504,-122.35,47.6504,-122.35,0,-53,-53
1,0,0,84.461,84.461,0,0,11/9/18,19:06:58,be:34:ce:df:f6:14,19:06:58,47.6504,-122.35,47.6504,-122.35,0,-59,-59
1,0,0,84.461,84.461,0,0,11/9/18,19:07:11,0e:40:cd:e9:33:25,19:07:11,47.6504,-122.35,47.6504,-122.35,0,-73,-73
1,0,0,82.705,82.705,0,0,11/9/18,19:07:34,76:f3:e6:a7:ec:d4,19:07:34,47.6504,-122.35,47.6504,-122.35,0,-55,-55
1,0,0,82.705,82.705,0,0,11/9/18,19:07:35,3e:b7:7e:f3:06:5e,19:07:35,47.6504,-122.35,47.6504,-122.35,0,-53,-53
1,0,0,82.705,82.705,0,0,11/9/18,19:07:37,7e:b5:30:a2:9c:bc,19:07:37,47.6504,-122.35,47.6504,-122.35,0,-53,-53
1,0,0,82.705,82.705,0,0,11/9/18,19:07:39,2c:33:7a:5a:c1:8d,19:07:39,47.6504,-122.35,47.6504,-122.35,0,-69,-69
1,0,0,82.705,82.705,0,0,11/9/18,19:07:39,02:dc:ae:60:d1:b1,19:07:39,47.6504,-122.35,47.6504,-122.35,0,-45,-45
1,0,0,58.6316,58.6316,0,0,11/9/18,19:07:42,e2:cd:e1:51:8d:de,19:07:42,47.6502,-122.35,47.6502,-122.35,0,-71,-71
1,0,0,57.173,57.173,0,0,11/9/18,19:07:43,9a:fb:fa:35:ac:64,19:07:43,47.6502,-122.35,47.6502,-122.35,0,-58,-57
1,0,0,54.3474,54.3474,0,0,11/9/18,19:07:44,cc:61:e5:1d:c6:dc,19:07:44,47.6502,-122.35,47.6502,-122.35,0,-71,-71
1,0,0,53.0513,53.0513,0,0,11/9/18,19:07:46,6a:4d:ef:74:13:05,19:07:46,47.6502,-122.35,47.6502,-122.35,0,-63,-63
1,0,0,52.6486,52.6486,0,0,11/9/18,19:07:50,a2:08:56:a8:03:a2,19:07:50,47.6502,-122.35,47.6502,-122.35,0,-61,-59
1,0,0,52.6486,52.6486,0,0,11/9/18,19:07:50,ee:8c:36:b7:96:42,19:07:50,47.6502,-122.35,47.6502,-122.35,0,-59,-59
1,0,0,52.7421,52.7421,0,0,11/9/18,19:07:51,e2:72:98:6a:a5:6f,19:07:51,47.6502,-122.35,47.6502,-122.35,0,-44,-43
1,0,0,51.3389,51.3389,0,0,11/9/18,19:07:53,8a:15:0c:c7:b0:ad,19:07:53,47.6501,-122.35,47.6501,-122.35,0,-56,-49
1,0,0,51.1573,51.1573,0,0,11/9/18,19:07:54,8c:85:90:c0:15:ee,19:07:54,47.6501,-122.35,47.6501,-122.35,0,-83,-83
1,0,0,50.5459,50.5459,0,0,11/9/18,19:07:57,4e:83:90:67:7e:8e,19:07:57,47.6501,-122.35,47.6501,-122.35,0,-43,-43
1,0,0,51.8772,51.8772,0,0,11/9/18,19:08:00,b2:57:52:5c:ef:e1,19:08:00,47.6501,-122.35,47.6501,-122.35,0,-69,-69
1,0,0,49.0338,49.0338,0,0,11/9/18,19:08:04,3e:e0:4b:1d:66:0d,19:08:04,47.6501,-122.35,47.6501,-122.35,0,-75,-75
1,0,0,45.9036,45.9036,0,0,11/9/18,19:08:05,da:5d:ff:c3:b1:23,19:08:05,47.6501,-122.35,47.6501,-122.35,0,-59,-59
1,0,0,37.5777,37.5777,0,0,11/9/18,19:08:08,de:c4:8c:4e:4d:33,19:08:08,47.65,-122.35,47.65,-122.35,0,-71,-71
1,0,0,37.5777,37.5777,0,0,11/9/18,19:08:08,6a:ac:5c:87:01:45,19:08:08,47.65,-122.35,47.65,-122.35,0,-55,-55
1,0,0,31.1039,31.1039,0,0,11/9/18,19:08:10,d2:93:ef:ae:ce:7f,19:08:10,47.65,-122.35,47.65,-122.35,0,-63,-63
1,0,0,30.4743,30.4743,0,0,11/9/18,19:08:11,da:a1:19:22:a0:47,19:08:11,47.6499,-122.35,47.6499,-122.35,0,-69,-69
1,0,0,27.3697,27.3697,0,0,11/9/18,19:08:14,da:0e:72:ad:bf:4c,19:08:14,47.6499,-122.35,47.6499,-122.35,0,-57,-57
1,0,0,26.14,26.14,0,0,11/9/18,19:08:15,8e:70:40:db:6f:fa,19:08:15,47.6499,-122.35,47.6499,-122.35,0,-63,-63
1,0,0,22.0242,22.0242,0,0,11/9/18,19:08:20,dc:bf:e9:04:b6:0d,19:08:20,47.6499,-122.35,47.6499,-122.35,0,-75,-75
1,0,0,22.0242,22.0242,0,0,11/9/18,19:08:20,2e:1e:59:69:cc:f1,19:08:20,47.6499,-122.35,47.6499,-122.35,0,-61,-61
1,0,0,21.1689,21.1689,0,0,11/9/18,19:08:21,da:a1:19:93:c2:d2,19:08:21,47.6499,-122.35,47.6499,-122.35,0,-75,-75
1,0,0,21.1689,21.1689,0,0,11/9/18,19:08:21,82:7b:80:a5:90:d8,19:08:21,47.6499,-122.35,47.6499,-122.35,0,-57,-55
1,0,0,20.2758,20.2758,0,0,11/9/18,19:08:22,cc:61:e5:a5:20:9b,19:08:22,47.6499,-122.35,47.6499,-122.35,0,-45,-45
1,0,0,20.4884,20.4884,0,0,11/9/18,19:08:23,32:11:ec:ad:eb:c8,19:08:23,47.6499,-122.35,47.6499,-122.35,0,-51,-51
1,0,0,20.6253,20.6253,0,0,11/9/18,19:08:24,3e:01:5d:ed:fe:f2,19:08:24,47.6499,-122.35,47.6499,-122.35,0,-61,-61
1,0,0,20.6253,20.6253,0,0,11/9/18,19:08:24,f2:ef:ae:6e:07:ff,19:08:24,47.6499,-122.35,47.6499,-122.35,0,-40,-37
1,0,0,20.6253,20.6253,0,0,11/9/18,19:08:24,de:63:6a:a8:cb:32,19:08:24,47.6499,-122.35,47.6499,-122.35,0,-45,-45
1,0,0,20.701,20.701,0,0,11/9/18,19:08:28,aa:2b:d2:6d:3b:d1,19:08:28,47.6499,-122.35,47.6499,-122.35,0,-61,-61
1,0,0,23.4373,23.4373,0,0,11/9/18,19:08:33,3a:10:79:4b:7f:8f,19:08:33,47.6499,-122.35,47.6499,-122.35,0,-49,-49
1,0,0,23.4373,23.4373,0,0,11/9/18,19:08:33,52:ce:3d:28:93:2a,19:08:33,47.6499,-122.35,47.6499,-122.35,0,-43,-43
1,0,0,23.4373,23.4373,0,0,11/9/18,19:08:33,9a:cd:b6:dd:4b:d4,19:08:33,47.6499,-122.35,47.6499,-122.35,0,-43.6667,-43
1,0,0,25.427,25.427,0,0,11/9/18,19:08:37,98:01:a7:91:e8:93,19:08:37,47.6499,-122.35,47.6499,-122.35,0,-74.3333,-73
1,0,0,22.67,22.67,0,0,11/9/18,19:08:42,3e:7b:15:47:ff:c0,19:08:42,47.6499,-122.35,47.6499,-122.35,0,-47,-47
1,0,0,22.9438,22.9438,0,0,11/9/18,19:08:51,46:99:48:a6:5f:2c,19:08:51,47.6499,-122.35,47.6499,-122.35,0,-63,-63
1,0,0,24.1935,24.1935,0,0,11/9/18,19:08:53,42:c7:a9:3b:b8:cd,19:08:53,47.6499,-122.35,47.6499,-122.35,0,-71,-71
1,0,0,22.5766,22.5766,0,0,11/9/18,19:08:54,ba:6c:d9:aa:ae:bc,19:08:54,47.6499,-122.35,47.6499,-122.35,0,-47,-47
1,0,0,18.9819,18.9819,0,0,11/9/18,19:08:55,d2:15:ae:1c:38:71,19:08:55,47.6498,-122.35,47.6498,-122.35,0,-59,-59
1,0,0,18.9819,18.9819,0,0,11/9/18,19:08:55,da:a1:19:41:bc:70,19:08:55,47.6498,-122.35,47.6498,-122.35,0,-69,-69
1,0,0,4.64418,4.64418,0,0,11/9/18,19:08:56,92:d0:80:14:28:be,19:08:56,47.6497,-122.35,47.6497,-122.35,0,-49,-49
1,0,0,1.20483,1.20483,0,0,11/9/18,19:08:57,92:ec:16:82:90:f1,19:08:57,47.6497,-122.35,47.6497,-122.35,0,-47,-45
1,0,0,6.70737,6.70737,0,0,11/9/18,19:08:58,fe:e2:b0:74:16:50,19:08:58,47.6496,-122.35,47.6496,-122.35,0,-67,-67
1,0,0,6.70737,6.70737,0,0,11/9/18,19:08:59,5e:48:f2:15:f5:7a,19:08:59,47.6496,-122.35,47.6496,-122.35,0,-61,-61
1,0,0,6.70737,6.70737,0,0,11/9/18,19:09:02,e2:4b:78:a0:7f:ec,19:09:02,47.6496,-122.35,47.6496,-122.35,0,-57,-57
1,0,0,6.70737,6.70737,0,0,11/9/18,19:09:02,f0:42:1c:c0:a3:2d,19:09:02,47.6496,-122.35,47.6496,-122.35,0,-81,-81
1,0,0,42.0764,42.0764,0,0,11/9/18,19:09:03,36:be:42:57:43:c8,19:09:03,47.6493,-122.35,47.6493,-122.35,0,-47,-47
1,0,0,65.4591,65.4591,0,0,11/9/18,19:09:04,e2:8c:1d:4f:ae:f1,19:09:04,47.6491,-122.35,47.6491,-122.35,0,-81,-81
1,0,0,75.2016,75.2016,0,0,11/9/18,19:09:05,22:75:00:b8:de:fd,19:09:05,47.649,-122.35,47.649,-122.35,0,-41,-41
1,0,0,75.2016,75.2016,0,0,11/9/18,19:09:08,82:5f:a3:8a:a3:56,19:09:08,47.649,-122.35,47.649,-122.35,0,-47,-47
1,0,0,133.775,133.775,0,0,11/9/18,19:09:11,fa:e2:7c:0e:01:aa,19:09:11,47.6485,-122.35,47.6485,-122.35,0,-69,-69
1,0,0,149.39,149.39,0,0,11/9/18,19:09:14,0e:29:c8:5c:85:13,19:09:14,47.6483,-122.35,47.6483,-122.35,0,-49,-49
1,0,0,149.39,149.39,0,0,11/9/18,19:09:14,72:a8:ed:f4:f9:1e,19:09:14,47.6483,-122.35,47.6483,-122.35,0,-41,-41
1,0,0,149.39,149.39,0,0,11/9/18,19:09:14,aa:6c:be:a4:48:6a,19:09:14,47.6483,-122.35,47.6483,-122.35,0,-53,-53
1,0,0,149.39,149.39,0,0,11/9/18,19:09:15,1a:0c:2a:7d:c6:04,19:09:15,47.6483,-122.35,47.6483,-122.35,0,-56,-49
1,0,0,149.39,149.39,0,0,11/9/18,19:09:16,6a:07:d4:5c:3a:ae,19:09:16,47.6483,-122.35,47.6483,-122.35,0,-48,-47
1,0,0,149.39,149.39,0,0,11/9/18,19:09:16,2a:c2:9a:da:e7:de,19:09:16,47.6483,-122.35,47.6483,-122.35,0,-55,-55
1,0,0,149.39,149.39,0,0,11/9/18,19:09:18,42:45:61:d3:79:1a,19:09:18,47.6483,-122.35,47.6483,-122.35,0,-63,-61
1,0,0,149.39,149.39,0,0,11/9/18,19:09:18,8a:0f:d0:8e:29:23,19:09:18,47.6483,-122.35,47.6483,-122.35,0,-47,-47
1,0,0,147.462,147.462,0,0,11/9/18,19:09:24,26:9e:f7:bf:22:bd,19:09:24,47.6473,-122.35,47.6473,-122.35,0,-51,-43
1,0,0,147.462,147.462,0,0,11/9/18,19:09:24,b6:12:60:38:73:b9,19:09:24,47.6473,-122.35,47.6473,-122.35,0,-47,-47
1,0,0,147.462,147.462,0,0,11/9/18,19:09:24,de:bc:68:68:c9:b4,19:09:24,47.6473,-122.35,47.6473,-122.35,0,-47,-47
1,0,0,147.462,147.462,0,0,11/9/18,19:09:27,82:a1:3e:e8:af:9b,19:09:27,47.6473,-122.35,47.6473,-122.35,0,-85,-85
1,0,0,147.462,147.462,0,0,11/9/18,19:09:29,e6:ec:6c:30:fc:15,19:09:29,47.6473,-122.35,47.6473,-122.35,0,-71,-71
1,0,0,147.462,147.462,0,0,11/9/18,19:09:29,32:98:d4:c0:63:81,19:09:29,47.6473,-122.35,47.6473,-122.35,0,-55,-55
1,0,0,147.462,147.462,0,0,11/9/18,19:09:29,12:c6:c4:fd:a2:c2,19:09:29,47.6473,-122.35,47.6473,-122.35,0,-65,-65
1,0,0,147.462,147.462,0,0,11/9/18,19:09:30,72:21:4c:9b:4f:f3,19:09:30,47.6473,-122.35,47.6473,-122.35,0,-56,-55
1,0,0,147.462,147.462,0,0,11/9/18,19:09:33,16:cd:8e:c9:cf:52,19:09:33,47.6473,-122.35,47.6473,-122.35,0,-48,-47
1,0,0,147.462,147.462,0,0,11/9/18,19:09:34,d2:ce:dc:bb:ee:2a,19:09:34,47.6473,-122.35,47.6473,-122.35,0,-51,-49
1,0,0,147.462,147.462,0,0,11/9/18,19:09:39,02:05:5f:70:a8:33,19:09:39,47.6473,-122.35,47.6473,-122.35,0,-42,-41
1,0,0,55.3249,55.3249,0,0,11/9/18,19:09:52,8e:60:2b:7f:9c:38,19:09:52,47.6473,-122.352,47.6473,-122.352,0,-81,-81
1,0,0,55.3249,55.3249,0,0,11/9/18,19:09:52,da:0b:3d:20:fd:43,19:09:52,47.6473,-122.352,47.6473,-122.352,0,-59,-59
1,0,0,55.3249,55.3249,0,0,11/9/18,19:09:55,ca:dc:4d:36:08:5f,19:09:55,47.6473,-122.352,47.6473,-122.352,0,-43,-43
1,0,0,55.3249,55.3249,0,0,11/9/18,19:09:59,ea:62:a8:9a:0b:ea,19:09:59,47.6473,-122.352,47.6473,-122.352,0,-47,-47
1,0,0,55.3249,55.3249,0,0,11/9/18,19:09:59,ac:29:3a:93:1d:4d,19:09:59,47.6473,-122.352,47.6473,-122.352,0,-65,-65
1,0,0,55.3249,55.3249,0,0,11/9/18,19:10:02,c8:ff:28:e1:68:b3,19:10:02,47.6473,-122.352,47.6473,-122.352,0,-69,-69
1,0,0,55.3249,55.3249,0,0,11/9/18,19:10:03,f2:d4:6c:76:55:89,19:10:03,47.6473,-122.352,47.6473,-122.352,0,-59,-57
1,0,0,55.3249,55.3249,0,0,11/9/18,19:10:04,5e:94:e2:a1:77:c0,19:10:04,47.6473,-122.352,47.6473,-122.352,0,-61,-61
1,0,0,55.3249,55.3249,0,0,11/9/18,19:10:08,1e:1f:79:23:10:3d,19:10:08,47.6473,-122.352,47.6473,-122.352,0,-59,-59
1,0,0,55.3249,55.3249,0,0,11/9/18,19:10:13,ea:f2:ae:85:14:67,19:10:13,47.6473,-122.352,47.6473,-122.352,0,-44,-43
1,0,0,358.721,358.721,0,0,11/9/18,19:10:14,6e:fe:da:3c:bb:99,19:10:14,47.6489,-122.356,47.6489,-122.356,0,-41,-41
1,0,0,454.214,454.214,0,0,11/9/18,19:10:21,96:91:ff:c0:c6:f0,19:10:21,47.6494,-122.357,47.6494,-122.357,0,-59,-59
1,0,0,454.214,454.214,0,0,11/9/18,19:10:26,cc:61:e5:23:d7:0a,19:10:26,47.6494,-122.357,47.6494,-122.357,0,-37,-37
5,0,0,454.214,454.214,20,0,11/9/18,19:10:50,10:02:B5:C0:0D:4F,19:10:30,47.6494,-122.357,47.6494,-122.357,0,0,0
1,0,0,454.214,454.214,0,0,11/9/18,19:10:34,2e:d9:f9:64:2b:7d,19:10:34,47.6494,-122.357,47.6494,-122.357,0,-56,-55
1,0,0,454.214,454.214,0,0,11/9/18,19:10:36,06:36:f3:48:b5:64,19:10:36,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:10:44,42:2b:eb:15:1c:6c,19:10:44,47.6494,-122.357,47.6494,-122.357,0,-63,-63
1,0,0,454.214,454.214,0,0,11/9/18,19:10:44,fe:4f:3f:01:18:77,19:10:44,47.6494,-122.357,47.6494,-122.357,0,-48,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:10:45,86:2a:6b:70:97:e4,19:10:45,47.6494,-122.357,47.6494,-122.357,0,-56,-55
1,0,0,454.214,454.214,0,0,11/9/18,19:10:46,16:2d:05:bc:81:7d,19:10:46,47.6494,-122.357,47.6494,-122.357,0,-51,-51
1,0,0,454.214,454.214,0,0,11/9/18,19:10:49,82:f2:4f:d3:f0:51,19:10:49,47.6494,-122.357,47.6494,-122.357,0,-69,-69
1,0,0,454.214,454.214,0,0,11/9/18,19:10:50,aa:0f:b5:37:c8:a1,19:10:50,47.6494,-122.357,47.6494,-122.357,0,-69,-69
1,0,0,454.214,454.214,0,0,11/9/18,19:10:54,7a:95:c2:2f:04:0b,19:10:54,47.6494,-122.357,47.6494,-122.357,0,-45,-45
1,0,0,454.214,454.214,0,0,11/9/18,19:10:54,32:71:b9:14:b7:dd,19:10:54,47.6494,-122.357,47.6494,-122.357,0,-41,-41
1,0,0,454.214,454.214,0,0,11/9/18,19:10:55,36:7f:33:5f:f2:f2,19:10:55,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:10:55,96:e5:ac:d6:d6:8e,19:10:55,47.6494,-122.357,47.6494,-122.357,0,-49,-49
1,0,0,454.214,454.214,0,0,11/9/18,19:10:56,06:2d:6d:2e:18:18,19:10:56,47.6494,-122.357,47.6494,-122.357,0,-63,-63
1,0,0,454.214,454.214,0,0,11/9/18,19:10:58,ee:04:aa:d9:78:f2,19:10:58,47.6494,-122.357,47.6494,-122.357,0,-49,-49
1,0,0,454.214,454.214,0,0,11/9/18,19:11:02,de:73:55:cc:1d:31,19:11:02,47.6494,-122.357,47.6494,-122.357,0,-67,-67
1,0,0,454.214,454.214,0,0,11/9/18,19:11:04,16:d6:53:e8:44:df,19:11:04,47.6494,-122.357,47.6494,-122.357,0,-51,-51
1,0,0,454.214,454.214,0,0,11/9/18,19:11:04,66:22:55:37:d7:da,19:11:04,47.6494,-122.357,47.6494,-122.357,0,-45,-45
1,0,0,454.214,454.214,0,0,11/9/18,19:11:08,0a:e2:16:ff:5a:77,19:11:08,47.6494,-122.357,47.6494,-122.357,0,-59,-59
1,0,0,454.214,454.214,0,0,11/9/18,19:11:09,42:91:56:42:03:90,19:11:09,47.6494,-122.357,47.6494,-122.357,0,-45,-45
1,0,0,454.214,454.214,0,0,11/9/18,19:11:09,02:21:6d:50:f3:f4,19:11:09,47.6494,-122.357,47.6494,-122.357,0,-55,-55
1,0,0,454.214,454.214,0,0,11/9/18,19:11:11,8a:28:8a:11:51:3f,19:11:11,47.6494,-122.357,47.6494,-122.357,0,-47,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:11:12,ca:89:c2:6e:22:f1,19:11:12,47.6494,-122.357,47.6494,-122.357,0,-47,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:11:14,66:b7:11:22:3c:44,19:11:14,47.6494,-122.357,47.6494,-122.357,0,-49.6667,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:11:14,cc:61:e5:df:93:8f,19:11:14,47.6494,-122.357,47.6494,-122.357,0,-43,-41
1,0,0,454.214,454.214,0,0,11/9/18,19:11:16,b2:76:24:5b:db:36,19:11:16,47.6494,-122.357,47.6494,-122.357,0,-65,-65
1,0,0,454.214,454.214,0,0,11/9/18,19:11:20,ce:66:5f:12:bf:4c,19:11:20,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:11:20,76:78:ca:1f:ba:61,19:11:20,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:11:21,b2:ad:be:4a:d2:aa,19:11:21,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:11:22,82:c8:b5:15:65:2e,19:11:22,47.6494,-122.357,47.6494,-122.357,0,-47,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:11:26,ba:df:0d:2a:7d:9f,19:11:26,47.6494,-122.357,47.6494,-122.357,0,-63,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:11:28,3a:1f:82:ed:40:25,19:11:28,47.6494,-122.357,47.6494,-122.357,0,-69,-69
1,0,0,454.214,454.214,0,0,11/9/18,19:11:33,76:59:62:50:07:e5,19:11:33,47.6494,-122.357,47.6494,-122.357,0,-87,-85
1,0,0,454.214,454.214,0,0,11/9/18,19:11:33,1a:a8:3a:63:f6:ba,19:11:33,47.6494,-122.357,47.6494,-122.357,0,-57,-57
1,0,0,454.214,454.214,0,0,11/9/18,19:11:34,22:ca:04:92:77:bb,19:11:34,47.6494,-122.357,47.6494,-122.357,0,-45,-45
1,0,0,454.214,454.214,0,0,11/9/18,19:11:42,d2:3a:96:1d:ee:95,19:11:42,47.6494,-122.357,47.6494,-122.357,0,-45,-45
1,0,0,454.214,454.214,0,0,11/9/18,19:11:43,7e:d7:a8:8e:5c:21,19:11:43,47.6494,-122.357,47.6494,-122.357,0,-45,-45
1,0,0,454.214,454.214,0,0,11/9/18,19:11:43,c6:7e:52:3a:a2:21,19:11:43,47.6494,-122.357,47.6494,-122.357,0,-47,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:11:44,56:77:e4:ae:65:a3,19:11:44,47.6494,-122.357,47.6494,-122.357,0,-51,-51
1,0,0,454.214,454.214,0,0,11/9/18,19:11:44,02:e5:f9:18:72:17,19:11:44,47.6494,-122.357,47.6494,-122.357,0,-45,-45
1,0,0,454.214,454.214,0,0,11/9/18,19:11:46,02:df:fe:77:8f:ba,19:11:46,47.6494,-122.357,47.6494,-122.357,0,-49,-49
4,0,0,454.214,454.214,15,0,11/9/18,19:12:02,9C:8D:7C:C3:BC:B8,19:11:47,47.6494,-122.357,47.6494,-122.357,0,0,0
1,0,0,454.214,454.214,0,0,11/9/18,19:11:48,fe:af:2a:a2:d6:d0,19:11:48,47.6494,-122.357,47.6494,-122.357,0,-63,-63
1,0,0,454.214,454.214,0,0,11/9/18,19:11:48,2e:36:a9:3b:b3:b5,19:11:48,47.6494,-122.357,47.6494,-122.357,0,-49,-49
1,0,0,454.214,454.214,0,0,11/9/18,19:11:50,8a:65:f6:aa:63:e7,19:11:50,47.6494,-122.357,47.6494,-122.357,0,-73,-73
1,0,0,454.214,454.214,0,0,11/9/18,19:11:53,ea:6e:83:c3:69:d6,19:11:53,47.6494,-122.357,47.6494,-122.357,0,-58,-49
1,0,0,454.214,454.214,0,0,11/9/18,19:11:57,32:83:5d:bf:a3:f8,19:11:57,47.6494,-122.357,47.6494,-122.357,0,-55,-55
1,0,0,454.214,454.214,0,0,11/9/18,19:11:57,f2:06:d1:e8:23:df,19:11:57,47.6494,-122.357,47.6494,-122.357,0,-87,-87
1,0,0,454.214,454.214,0,0,11/9/18,19:11:59,e6:23:1e:2d:a1:9e,19:11:59,47.6494,-122.357,47.6494,-122.357,0,-63,-63
1,0,0,454.214,454.214,0,0,11/9/18,19:12:04,86:7e:f3:c3:08:65,19:12:04,47.6494,-122.357,47.6494,-122.357,0,-53,-53
1,0,0,454.214,454.214,0,0,11/9/18,19:12:08,92:be:ac:10:75:c8,19:12:08,47.6494,-122.357,47.6494,-122.357,0,-50,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:12:11,d6:5e:8d:cc:d3:90,19:12:11,47.6494,-122.357,47.6494,-122.357,0,-57,-57
1,0,0,454.214,454.214,0,0,11/9/18,19:12:16,da:02:e5:f8:e8:ea,19:12:16,47.6494,-122.357,47.6494,-122.357,0,-67,-67
1,0,0,454.214,454.214,0,0,11/9/18,19:12:17,e6:e0:c6:29:4a:6d,19:12:17,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:12:17,ce:3b:55:ca:f3:7e,19:12:17,47.6494,-122.357,47.6494,-122.357,0,-46,-45
5,0,0,454.214,454.214,20,0,11/9/18,19:12:38,00:00:08:08:1D:65,19:12:18,47.6494,-122.357,47.6494,-122.357,0,0,0
1,0,0,454.214,454.214,0,0,11/9/18,19:12:19,26:b5:70:f8:ba:0e,19:12:19,47.6494,-122.357,47.6494,-122.357,0,-43,-43
1,0,0,454.214,454.214,0,0,11/9/18,19:12:19,56:c3:08:6e:2f:f3,19:12:19,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:12:21,c6:3e:cd:4a:95:84,19:12:21,47.6494,-122.357,47.6494,-122.357,0,-59,-59
1,0,0,454.214,454.214,0,0,11/9/18,19:12:21,7e:3e:ed:42:75:0c,19:12:21,47.6494,-122.357,47.6494,-122.357,0,-47,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:12:24,12:9b:26:8c:54:7c,19:12:24,47.6494,-122.357,47.6494,-122.357,0,-51,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:12:24,86:ae:34:1b:1d:36,19:12:24,47.6494,-122.357,47.6494,-122.357,0,-63,-63
1,0,0,454.214,454.214,0,0,11/9/18,19:12:27,a2:fe:ff:2c:63:f0,19:12:27,47.6494,-122.357,47.6494,-122.357,0,-59,-59
1,0,0,454.214,454.214,0,0,11/9/18,19:12:28,a2:e1:31:a3:4d:e8,19:12:28,47.6494,-122.357,47.6494,-122.357,0,-65,-65
1,0,0,454.214,454.214,0,0,11/9/18,19:12:29,06:c0:2f:81:de:7b,19:12:29,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:12:32,82:fd:c5:1e:b5:ac,19:12:32,47.6494,-122.357,47.6494,-122.357,0,-46,-45
1,0,0,454.214,454.214,0,0,11/9/18,19:12:36,5e:72:ea:5d:38:18,19:12:36,47.6494,-122.357,47.6494,-122.357,0,-65,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:12:36,aa:56:ca:10:b4:9c,19:12:36,47.6494,-122.357,47.6494,-122.357,0,-53,-53
1,0,0,454.214,454.214,0,0,11/9/18,19:12:37,a2:72:69:ad:1e:ae,19:12:37,47.6494,-122.357,47.6494,-122.357,0,-55.6667,-49
1,0,0,454.214,454.214,0,0,11/9/18,19:12:38,aa:21:07:5a:a3:41,19:12:38,47.6494,-122.357,47.6494,-122.357,0,-65,-65
1,0,0,454.214,454.214,0,0,11/9/18,19:12:42,02:00:8c:fa:07:43,19:12:42,47.6494,-122.357,47.6494,-122.357,0,-47,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:12:45,d6:81:09:a3:6c:8a,19:12:45,47.6494,-122.357,47.6494,-122.357,0,-60,-59
1,0,0,454.214,454.214,0,0,11/9/18,19:12:46,9a:56:8b:5f:16:17,19:12:46,47.6494,-122.357,47.6494,-122.357,0,-49,-49
1,0,0,454.214,454.214,0,0,11/9/18,19:12:47,9a:58:3a:40:d3:e0,19:12:47,47.6494,-122.357,47.6494,-122.357,0,-47,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:12:50,e2:38:d6:a5:d8:68,19:12:50,47.6494,-122.357,47.6494,-122.357,0,-47,-47
1,0,0,454.214,454.214,0,0,11/9/18,19:12:57,8a:21:f3:9a:79:e3,19:12:57,47.6494,-122.357,47.6494,-122.357,0,-61,-61
1,0,0,454.214,454.214,0,0,11/9/18,19:13:05,06:26:71:ab:cd:08,19:13:05,47.6494,-122.357,47.6494,-122.357,0,-67,-67
1,0,0,454.214,454.214,0,0,11/9/18,19:13:15,6e:ca:92:d0:64:8f,19:13:15,47.6494,-122.357,47.6494,-122.357,0,-59,-59
