detectionNum,distance,speedMax,distanceToEnd,distanceToStart,duration,speedAvg,date,timeEnd,MAC,timeStart,avrRSSI,maxRSSI,source,label
2.0,0.0,0.0,709.052,709.052,0.0,0.0,3/6/18,8:25:38,4a:46:1c:98:00:89,8:25:38,-47,-45,wifi,0
1.0,0.0,0.0,705.188,705.188,0.0,0.0,3/6/18,8:25:40,6a:ea:5e:c0:04:fb,8:25:40,-49,-49,wifi,0
1.0,0.0,0.0,704.21,704.21,0.0,0.0,3/6/18,8:25:41,ba:d2:b5:df:83:9f,8:25:41,-47,-47,wifi,0
5.0,83.146,0.802926,648.131,703.28,21.0,3.95934,3/6/18,8:26:03,00:17:AC:17:0C:6C,8:25:42,0,0,bluetooth,0
1.0,0.693407,0.0,701.815,701.815,0.0,0.0,3/6/18,8:25:43,d6:13:4b:77:ca:b2,8:25:43,-37,-37,wifi,0
1.0,0.693407,0.0,701.815,701.815,0.0,0.0,3/6/18,8:25:43,4a:ff:31:56:1d:64,8:25:43,-65,-65,wifi,0
1.0,0.0,0.0,701.815,701.815,0.0,0.0,3/6/18,8:25:47,dc:09:4c:15:ce:02,8:25:47,-63,-63,wifi,0
2.0,0.0,0.0,701.815,701.815,0.0,0.0,3/6/18,8:25:47,5a:0e:fc:ef:d2:39,8:25:47,-37,-37,wifi,0
1.0,0.0,0.0,701.815,701.815,0.0,0.0,3/6/18,8:25:48,2a:9f:60:5f:39:81,8:25:48,-73,-73,wifi,0
1.0,0.0,0.0,697.317,697.317,0.0,0.0,3/6/18,8:25:51,52:a5:aa:7b:ae:80,8:25:51,-69,-69,wifi,0
1.0,0.0,0.0,693.18,693.18,0.0,0.0,3/6/18,8:25:52,7e:2d:dd:3c:6b:e8,8:25:52,-63,-63,wifi,0
1.0,0.0,0.0,693.18,693.18,0.0,0.0,3/6/18,8:25:52,52:76:37:e3:cf:2e,8:25:52,-41,-41,wifi,0
1.0,0.0,0.0,663.134,663.134,0.0,0.0,3/6/18,8:25:57,6e:db:13:ff:c2:f1,8:25:57,-37,-37,wifi,0
1.0,2.04901,0.0,652.061,652.061,0.0,0.0,3/6/18,8:26:00,de:6b:64:0f:2f:09,8:26:00,-57,-57,wifi,0
1.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:03,d2:e7:fb:56:06:ed,8:26:03,-63,-63,wifi,0
1.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:11,da:a1:19:b2:07:4d,8:26:11,-53,-53,wifi,0
1.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:11,fe:15:61:c3:41:84,8:26:11,-51,-51,wifi,0
1.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:11,62:69:aa:42:2a:1a,8:26:11,-67,-67,wifi,0
1.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:18,12:5a:8b:5f:e3:55,8:26:18,-59,-59,wifi,0
2.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:19,3e:e4:94:f4:cb:c9,8:26:19,-58,-57,wifi,0
1.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:26,32:e5:0f:85:0d:60,8:26:26,-45,-45,wifi,0
1.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:31,ba:07:50:36:35:f1,8:26:31,-41,-41,wifi,0
1.0,0.0,0.0,648.131,648.131,0.0,0.0,3/6/18,8:26:36,a6:f9:ea:3e:6f:8f,8:26:36,-41,-41,wifi,0
5.0,0.499293,0.166431,648.412,648.131,20.0,0.0249646,3/6/18,8:26:59,94:B2:CC:38:1E:5A,8:26:39,0,0,bluetooth,0
1.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:26:51,9a:41:26:0c:58:3d,8:26:51,-41,-41,wifi,0
1.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:01,86:cd:5c:03:ac:2c,8:27:01,-57,-57,wifi,0
3.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:03,42:61:0e:60:28:0d,8:27:03,-53.6667,-53,wifi,0
1.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:05,ca:15:1d:8b:72:97,8:27:05,-65,-65,wifi,0
2.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:05,92:78:b0:2d:29:83,8:27:05,-44,-41,wifi,0
2.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:06,16:ad:d6:3e:23:8f,8:27:06,-51,-51,wifi,0
2.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:06,e2:db:31:6e:33:74,8:27:06,-47,-47,wifi,0
1.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:09,3a:35:43:16:ee:e3,8:27:09,-59,-59,wifi,0
1.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:15,72:fd:bf:57:6e:f4,8:27:15,-41,-41,wifi,0
1.0,0.0,0.0,648.412,648.412,0.0,0.0,3/6/18,8:27:21,ce:bc:14:27:1e:64,8:27:21,-63,-63,wifi,0
1.0,0.0,0.0,648.345,648.345,0.0,0.0,3/6/18,8:27:25,0a:09:a3:bb:cd:3f,8:27:25,-37,-37,wifi,0
1.0,0.0,0.0,648.345,648.345,0.0,0.0,3/6/18,8:27:25,b6:83:1f:97:9e:61,8:27:25,-71,-71,wifi,0
2.0,0.0,0.0,648.345,648.345,3.0,0.0,3/6/18,8:27:34,00:19:88:40:d7:4c,8:27:31,-66,-63,wifi,0
8.0,137.647,0.459935,603.246,648.345,29.0,4.74643,3/6/18,8:28:00,00:05:4F:C5:18:33,8:27:31,0,0,bluetooth,0
4.0,432.748,0.498263,680.815,648.345,61.0,7.09422,3/6/18,8:28:34,66:be:6c:ea:6f:35,8:27:33,-45,-41,wifi,0
2.0,0.0,0.0,648.312,648.312,0.0,0.0,3/6/18,8:27:40,02:85:d2:13:9b:60,8:27:40,-41,-41,wifi,0
2.0,0.0,0.0,648.312,648.312,0.0,0.0,3/6/18,8:27:40,7a:89:c0:68:ed:98,8:27:40,-49,-49,wifi,0
1.0,0.0,0.0,648.312,648.312,0.0,0.0,3/6/18,8:27:40,b6:8e:5c:10:a1:72,8:27:40,-67,-67,wifi,0
1.0,0.60609,0.0,648.312,648.312,0.0,0.0,3/6/18,8:27:43,de:16:15:a6:0e:aa,8:27:43,-39,-39,wifi,0
2.0,0.49403,0.0,648.469,648.469,0.0,0.0,3/6/18,8:27:44,e2:a8:fd:78:e6:ae,8:27:44,-55,-55,wifi,0
2.0,0.0,0.0,648.44,648.44,0.0,0.0,3/6/18,8:27:45,d0:13:fd:46:4f:83,8:27:45,-72,-71,wifi,0
1.0,1.59215,0.0,646.977,646.977,0.0,0.0,3/6/18,8:27:46,5e:25:3b:0a:7a:fb,8:27:46,-49,-49,wifi,0
2.0,4.76038,0.0,645.152,645.152,0.0,0.0,3/6/18,8:27:48,e2:fa:64:40:f2:5f,8:27:48,-67,-67,wifi,0
3.0,0.0,0.0,639.974,639.974,0.0,0.0,3/6/18,8:27:50,b6:0e:62:41:2d:ec,8:27:50,-41,-39,wifi,0
1.0,0.0,0.0,620.352,620.352,0.0,0.0,3/6/18,8:27:54,1a:59:71:1a:9b:0c,8:27:54,-73,-73,wifi,0
2.0,0.0,0.0,620.352,620.352,0.0,0.0,3/6/18,8:27:54,26:44:23:04:ca:72,8:27:54,-39,-39,wifi,0
1.0,6.26052,0.0,598.476,598.476,0.0,0.0,3/6/18,8:27:58,7a:55:12:5b:05:ee,8:27:58,-57,-57,wifi,0
2.0,10.3949,0.0,598.476,598.476,0.0,0.0,3/6/18,8:27:59,06:9c:28:b5:9b:b5,8:27:59,-47,-47,wifi,0
2.0,10.3949,0.0,598.476,598.476,0.0,0.0,3/6/18,8:27:59,fe:a0:1b:1d:43:8a,8:27:59,-36,-35,wifi,0
1.0,0.0,0.0,615.348,615.348,0.0,0.0,3/6/18,8:28:04,e6:05:6c:34:e0:d1,8:28:04,-31,-31,wifi,0
2.0,0.0,0.0,637.285,637.285,0.0,0.0,3/6/18,8:28:08,8a:46:48:48:8e:b7,8:28:08,-53,-53,wifi,0
1.0,0.0,0.0,637.285,637.285,0.0,0.0,3/6/18,8:28:08,f6:92:8d:d7:35:b4,8:28:08,-37,-37,wifi,0
1.0,0.0,0.0,643.095,643.095,0.0,0.0,3/6/18,8:28:09,26:68:d9:56:0a:d5,8:28:09,-33,-33,wifi,0
1.0,9.17713,0.0,649.201,649.201,0.0,0.0,3/6/18,8:28:10,ea:b8:23:45:91:57,8:28:10,-55,-55,wifi,0
1.0,9.14402,0.0,680.314,680.314,0.0,0.0,3/6/18,8:28:14,3e:37:65:00:3f:00,8:28:14,-41,-41,wifi,0
1.0,9.14402,0.0,680.314,680.314,0.0,0.0,3/6/18,8:28:14,48:f0:7b:50:30:f1,8:28:14,-81,-81,wifi,0
2.0,0.943422,0.943422,701.457,700.873,1.0,0.943422,3/6/18,8:28:23,38:b1:db:8f:30:49,8:28:22,-90,-89,wifi,0
2.0,0.906162,0.906162,701.798,701.791,1.0,0.906162,3/6/18,8:28:25,ce:d8:a3:4a:37:42,8:28:24,-50,-49,wifi,0
1.0,3.08466,0.0,702.422,702.422,0.0,0.0,3/6/18,8:28:27,9e:73:54:42:05:f7,8:28:27,-57,-57,wifi,0
1.0,3.39358,0.0,702.422,702.422,0.0,0.0,3/6/18,8:28:28,06:a9:24:fb:3a:66,8:28:28,-37,-37,wifi,0
2.0,6.9734,0.0,687.702,687.702,0.0,0.0,3/6/18,8:28:33,e6:63:11:01:77:ad,8:28:33,-41,-41,wifi,0
1.0,0.0,0.0,640.051,640.051,0.0,0.0,3/6/18,8:28:38,1e:8d:ba:65:7f:f8,8:28:38,-27,-27,wifi,0
1.0,0.0,0.0,627.505,627.505,0.0,0.0,3/6/18,8:28:39,0e:04:c3:0d:43:b1,8:28:39,-51,-51,wifi,0
1.0,0.0,0.0,587.117,587.117,0.0,0.0,3/6/18,8:28:42,56:4d:55:90:6e:62,8:28:42,-29,-29,wifi,0
1.0,14.1312,0.0,516.441,516.441,0.0,0.0,3/6/18,8:28:46,de:b9:3d:20:60:b3,8:28:46,-27,-27,wifi,0
1.0,13.9341,0.0,476.398,476.398,0.0,0.0,3/6/18,8:28:49,36:8a:e3:e9:29:76,8:28:49,-55,-55,wifi,0
3.0,0.0,0.0,476.398,476.398,0.0,0.0,3/6/18,8:28:50,f6:2f:88:d0:ca:e1,8:28:50,-29.6667,-27,wifi,0
1.0,0.0,0.0,463.634,463.634,0.0,0.0,3/6/18,8:28:51,98:01:a7:8d:63:67,8:28:51,-87,-87,wifi,0
1.0,0.0,0.0,427.987,427.987,0.0,0.0,3/6/18,8:28:54,66:89:a2:2d:83:b7,8:28:54,-31,-31,wifi,0
1.0,0.0,0.0,406.631,406.631,0.0,0.0,3/6/18,8:28:56,62:80:4e:d8:92:77,8:28:56,-61,-61,wifi,0
1.0,11.7276,0.0,382.431,382.431,0.0,0.0,3/6/18,8:28:58,9a:d7:c5:0b:3c:b3,8:28:58,-37,-37,wifi,0
1.0,10.9013,0.0,348.544,348.544,0.0,0.0,3/6/18,8:29:00,94:39:e5:c1:ad:19,8:29:00,-73,-73,wifi,0
1.0,11.4669,0.0,337.549,337.549,0.0,0.0,3/6/18,8:29:02,d6:cd:d7:03:8e:44,8:29:02,-33,-33,wifi,0
1.0,11.6029,0.0,314.586,314.586,0.0,0.0,3/6/18,8:29:03,b2:12:c8:73:fd:fe,8:29:03,-59,-59,wifi,0
1.0,0.0,0.0,281.598,281.598,0.0,0.0,3/6/18,8:29:07,c6:a2:28:00:5d:1b,8:29:07,-29,-29,wifi,0
1.0,0.0,0.0,270.541,270.541,0.0,0.0,3/6/18,8:29:08,06:f6:25:e5:5d:37,8:29:08,-77,-77,wifi,0
1.0,0.0,0.0,222.48,222.48,0.0,0.0,3/6/18,8:29:12,56:1d:bd:92:2b:82,8:29:12,-55,-55,wifi,0
1.0,0.0,0.0,209.775,209.775,0.0,0.0,3/6/18,8:29:13,46:82:d2:d5:f8:57,8:29:13,-35,-35,wifi,0
1.0,13.2013,0.0,184.333,184.333,0.0,0.0,3/6/18,8:29:15,ae:7d:17:31:5f:a0,8:29:15,-57,-57,wifi,0
1.0,13.0203,0.0,131.604,131.604,0.0,0.0,3/6/18,8:29:18,ee:cc:34:8e:b8:a4,8:29:18,-59,-59,wifi,0
1.0,0.0,0.0,109.404,109.404,0.0,0.0,3/6/18,8:29:21,66:85:62:b4:56:61,8:29:21,-53,-53,wifi,0
1.0,0.0,0.0,79.3011,79.3011,0.0,0.0,3/6/18,8:29:26,f6:f6:dc:63:01:ae,8:29:26,-51,-51,wifi,0
1.0,0.0,0.0,75.9445,75.9445,0.0,0.0,3/6/18,8:29:28,b2:bf:5b:de:75:00,8:29:28,-35,-35,wifi,0
1.0,0.0651488,0.0,75.0163,75.0163,0.0,0.0,3/6/18,8:29:30,3a:5a:f2:7c:e4:e6,8:29:30,-45,-45,wifi,0
21.0,7.87823,1.0035,78.3304,75.0163,29.0,0.271663,3/6/18,8:30:01,D0:66:7B:28:BC:95,8:29:32,0,0,bluetooth,0
1.0,2.007,0.0,75.9204,75.9204,0.0,0.0,3/6/18,8:29:34,f2:3e:c8:42:c6:41,8:29:34,-37,-37,wifi,0
1.0,0.797749,0.0,77.2052,77.2052,0.0,0.0,3/6/18,8:29:36,2e:0a:96:91:9f:52,8:29:36,-73,-73,wifi,0
1.0,0.797749,0.0,77.2052,77.2052,0.0,0.0,3/6/18,8:29:36,5e:b7:72:69:47:5e,8:29:36,-67,-67,wifi,0
1.0,0.797749,0.0,77.2052,77.2052,0.0,0.0,3/6/18,8:29:36,6a:9f:83:6b:77:ce,8:29:36,-41,-41,wifi,0
1.0,0.0,0.0,77.2052,77.2052,0.0,0.0,3/6/18,8:29:37,ca:73:b0:9b:05:15,8:29:37,-43,-43,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:40,5e:78:a8:62:28:e5,8:29:40,-69,-69,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:44,e6:5b:bb:ed:42:5d,8:29:44,-33,-33,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:45,fa:4e:68:cb:65:c8,8:29:45,-51,-51,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:45,2a:08:ee:91:dc:94,8:29:45,-59,-59,wifi,0
2.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:46,86:a6:7f:a8:20:cd,8:29:46,-57,-57,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:48,4e:22:2d:45:27:14,8:29:48,-67,-67,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:49,3a:b3:a8:61:1d:04,8:29:49,-49,-49,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:51,2a:72:3e:0a:87:75,8:29:51,-35,-35,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:52,36:79:9d:99:e5:60,8:29:52,-69,-69,wifi,0
2.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:53,50:1a:c5:c4:c4:a2,8:29:53,-64,-63,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:55,56:70:82:f9:93:d3,8:29:55,-51,-51,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:55,aa:f6:d0:db:e3:d2,8:29:55,-47,-47,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:55,5e:67:f4:99:b6:ed,8:29:55,-51,-51,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:29:57,8a:28:70:08:eb:64,8:29:57,-73,-73,wifi,0
2.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:30:00,9e:2c:ce:24:ea:8d,8:30:00,-61,-55,wifi,0
2.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:30:02,f6:87:0b:28:ae:64,8:30:02,-52,-51,wifi,0
2.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:30:07,ae:68:9f:d7:fa:9c,8:30:07,-32,-31,wifi,0
1.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:30:08,36:a5:b5:70:fe:9a,8:30:08,-57,-57,wifi,0
2.0,0.0,0.0,78.3304,78.3304,0.0,0.0,3/6/18,8:30:10,da:a1:19:24:cd:95,8:30:10,-35,-35,wifi,0
1.0,0.0,0.0,46.5706,46.5706,0.0,0.0,3/6/18,8:30:15,5a:b3:a3:ef:e0:67,8:30:15,-35,-35,wifi,0
1.0,3.39986,0.0,33.82,33.82,0.0,0.0,3/6/18,8:30:17,da:a1:19:1c:d3:9a,8:30:17,-79,-79,wifi,0
2.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:22,da:a1:19:24:4c:62,8:30:22,-39,-39,wifi,0
2.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:24,2a:d9:ca:d5:4f:ba,8:30:24,-30,-29,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:27,da:a1:19:91:2b:5f,8:30:27,-41,-41,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:28,1a:2e:42:a6:b9:4d,8:30:28,-51,-51,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:28,92:b8:88:88:28:7b,8:30:28,-31,-31,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:31,da:36:e5:d4:14:63,8:30:31,-49,-49,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:32,fa:10:31:be:64:92,8:30:32,-71,-71,wifi,0
2.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:32,ce:7f:b0:b7:3e:d8,8:30:32,-69,-69,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:38,de:48:2b:3b:02:fa,8:30:38,-31,-31,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:43,5e:ce:a2:08:54:08,8:30:43,-31,-31,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:46,36:0c:33:cb:22:40,8:30:46,-55,-55,wifi,0
1.0,0.0,0.0,29.5146,29.5146,0.0,0.0,3/6/18,8:30:47,9a:1a:3e:3e:40:79,8:30:47,-59,-59,wifi,0
1.0,0.0,0.0,16.0441,16.0441,0.0,0.0,3/6/18,8:30:53,06:29:66:b5:6c:d0,8:30:53,-31,-31,wifi,0
1.0,0.0,0.0,12.7441,12.7441,0.0,0.0,3/6/18,8:30:56,7a:76:e7:e7:8e:d4,8:30:56,-75,-75,wifi,0
1.0,0.0,0.0,16.2408,16.2408,0.0,0.0,3/6/18,8:30:57,0a:db:7d:54:fd:96,8:30:57,-35,-35,wifi,0
3.0,0.0,0.0,19.2929,19.2929,0.0,0.0,3/6/18,8:30:58,ee:28:c0:a0:ea:26,8:30:58,-40.3333,-39,wifi,0
2.0,0.0,0.0,19.2929,19.2929,0.0,0.0,3/6/18,8:30:58,d6:a1:aa:39:ec:e2,8:30:58,-30,-29,wifi,0
2.0,0.0,0.0,22.5462,22.5462,0.0,0.0,3/6/18,8:30:59,be:51:d3:40:20:df,8:30:59,-58,-55,wifi,0
1.0,0.0,0.0,22.5462,22.5462,0.0,0.0,3/6/18,8:30:59,d6:2c:fd:03:34:36,8:30:59,-75,-75,wifi,0
1.0,3.26826,0.0,32.1522,32.1522,0.0,0.0,3/6/18,8:31:01,46:b1:63:8b:2b:5c,8:31:01,-37,-37,wifi,0
2.0,3.21588,0.0,35.2762,35.2762,0.0,0.0,3/6/18,8:31:02,7a:1c:37:5e:60:db,8:31:02,-47,-47,wifi,0
2.0,0.0,0.0,42.1874,42.1874,0.0,0.0,3/6/18,8:31:05,9a:03:fd:d2:17:8d,8:31:05,-29,-29,wifi,0
1.0,3.35711,0.0,48.1217,48.1217,0.0,0.0,3/6/18,8:31:06,6c:f0:49:48:8d:b4,8:31:06,-83,-83,wifi,0
1.0,3.35711,0.0,48.1217,48.1217,0.0,0.0,3/6/18,8:31:06,f2:95:8d:a9:5e:db,8:31:06,-45,-45,wifi,0
1.0,0.0,0.0,48.1217,48.1217,0.0,0.0,3/6/18,8:31:07,4a:9b:2a:6b:f0:df,8:31:07,-67,-67,wifi,0
1.0,0.0,0.0,51.6972,51.6972,0.0,0.0,3/6/18,8:31:09,da:27:9e:cb:b5:09,8:31:09,-37,-37,wifi,0
1.0,0.0,0.0,53.9848,53.9848,0.0,0.0,3/6/18,8:31:10,5a:58:a8:f2:6b:cf,8:31:10,-65,-65,wifi,0
1.0,0.0,0.0,55.2828,55.2828,0.0,0.0,3/6/18,8:31:11,d6:c2:b0:f7:a1:47,8:31:11,-69,-69,wifi,0
3.0,9.75495,9.75495,55.3008,55.2034,1.0,9.75495,3/6/18,8:31:13,9a:72:43:d3:7e:6a,8:31:12,-63,-51,wifi,0
2.0,0.0,0.0,55.3008,55.3008,0.0,0.0,3/6/18,8:31:13,8e:2e:df:e9:33:98,8:31:13,-23,-23,wifi,0
1.0,13.1073,0.0,69.6119,69.6119,0.0,0.0,3/6/18,8:31:17,60:f4:45:7b:c8:32,8:31:17,-43,-43,wifi,0
1.0,13.1073,0.0,69.6119,69.6119,0.0,0.0,3/6/18,8:31:17,c2:c2:df:d2:1a:3c,8:31:17,-41,-41,wifi,0
2.0,60.4018,13.2417,116.748,97.7024,5.0,12.0804,3/6/18,8:31:25,CC:61:E5:5A:0B:40,8:31:20,0,0,bluetooth,0
1.0,9.57544,0.0,123.826,123.826,0.0,0.0,3/6/18,8:31:22,7a:45:45:c7:f0:05,8:31:22,-23,-23,wifi,0
1.0,0.0,0.0,110.832,110.832,0.0,0.0,3/6/18,8:31:27,5e:34:82:fc:86:1d,8:31:27,-23,-23,wifi,0
1.0,2.72253,0.0,97.6996,97.6996,0.0,0.0,3/6/18,8:31:31,da:a1:19:cf:35:9f,8:31:31,-73,-73,wifi,0
1.0,1.67918,0.0,92.847,92.847,0.0,0.0,3/6/18,8:31:36,f6:71:02:ac:67:23,8:31:36,-49,-49,wifi,0
1.0,1.14621,0.0,92.847,92.847,0.0,0.0,3/6/18,8:31:37,5e:d6:27:78:ed:91,8:31:37,-25,-25,wifi,0
2.0,0.0,0.0,92.0581,92.0581,0.0,0.0,3/6/18,8:31:41,ba:55:74:3b:16:15,8:31:41,-23,-23,wifi,0
2.0,3.66782,0.0,90.1007,90.1007,0.0,0.0,3/6/18,8:31:46,fe:89:b1:32:9a:04,8:31:46,-23,-23,wifi,0
2.0,28.3871,7.92191,66.8864,72.2034,3.0,9.46236,3/6/18,8:31:53,50:04:b8:93:dc:89,8:31:50,-74,-73,wifi,0
1.0,7.92191,0.0,69.8893,69.8893,0.0,0.0,3/6/18,8:31:51,66:6e:49:48:d5:91,8:31:51,-23,-23,wifi,0
2.0,0.0,0.0,65.3791,65.3791,0.0,0.0,3/6/18,8:31:56,6a:10:6b:b3:58:2b,8:31:56,-22,-21,wifi,0
1.0,0.0,0.0,64.8009,64.8009,0.0,0.0,3/6/18,8:31:57,ce:c9:5f:e0:bb:de,8:31:57,-59,-59,wifi,0
1.0,0.0,0.0,61.9692,61.9692,0.0,0.0,3/6/18,8:31:59,1a:2d:f1:22:af:05,8:31:59,-53,-53,wifi,0
18.0,22437.6,0.364642,654.561,17.3315,1953.0,11.4888,3/1/18,11:35:34,a4:08:ea:2c:ec:47,11:03:01,-67.4444,-59,wifi,1
10.0,714.207,0.455802,110.088,17.3315,102.0,7.00203,3/1/18,11:04:48,40:cb:c0:14:84:83,11:03:06,-45.4,-41,wifi,0
1.0,0.0,0.0,17.3315,17.3315,0.0,0.0,3/1/18,11:03:06,d2:7d:14:cf:8b:8f,11:03:06,-47,-47,wifi,0
2.0,0.0,0.0,17.3315,17.3315,9.0,0.0,3/1/18,11:03:16,44:65:0d:75:5a:ca,11:03:07,-82,-79,wifi,0
3.0,0.0,0.0,17.3315,17.3315,5.0,0.0,3/1/18,11:03:13,aa:ef:a1:85:22:35,11:03:08,-35.6667,-31,wifi,0
2.0,0.0,0.0,17.3315,17.3315,0.0,0.0,3/1/18,11:03:10,6a:e2:b3:74:93:ed,11:03:10,-51,-51,wifi,0
5.0,86.3682,0.607736,38.167,17.3315,21.0,4.11277,3/1/18,11:03:32,74:D7:CA:2B:B7:47,11:03:11,0,0,bluetooth,0
1.0,0.0,0.0,17.3315,17.3315,0.0,0.0,3/1/18,11:03:14,16:90:87:e4:51:53,11:03:14,-57,-57,wifi,0
3.0,40.6723,1.1395,10.9278,17.3315,8.0,5.08404,3/1/18,11:03:26,24:f0:94:5d:17:00,11:03:18,-41,-41,wifi,0
1021.0,30695.7,4.47651,20.3765,19.3204,2853.0,10.7591,3/1/18,11:51:00,b8:27:eb:64:2c:fc,11:03:27,-22.6239,-17,wifi,1
2.0,4.448,0.0,23.7814,23.7814,0.0,0.0,3/1/18,11:03:29,32:c3:90:74:cb:0e,11:03:29,-49,-49,wifi,0
275.0,30601.8,2.84123,36.2786,38.167,2837.0,10.7867,3/1/18,11:50:49,48:db:50:35:d4:e7,11:03:32,-48.5855,-33,wifi,1
2.0,0.0,0.0,40.6028,40.6028,0.0,0.0,3/1/18,11:03:33,0a:d3:38:7e:7e:1b,11:03:33,-49,-41,wifi,0
2.0,24.7658,5.74068,81.5975,58.149,4.0,6.19145,3/1/18,11:03:50,76:c0:b3:7c:04:72,11:03:46,-51,-47,wifi,0
1.0,6.38509,0.0,98.1445,98.1445,0.0,0.0,3/1/18,11:03:54,4e:60:97:91:f9:1f,11:03:54,-43,-43,wifi,0
2.0,8.23628,0.0,112.389,112.389,0.0,0.0,3/1/18,11:03:57,c6:ff:90:55:1b:cb,11:03:57,-43,-43,wifi,0
251.0,28400.6,9.97694,89.9481,134.899,2544.0,11.1638,3/1/18,11:46:24,98:01:a7:b5:88:8d,11:04:00,-38.9442,-27,wifi,1
1.0,0.0,0.0,116.168,116.168,0.0,0.0,3/1/18,11:04:02,4a:dd:c2:4e:c6:3f,11:04:02,-41,-41,wifi,0
2.0,66.4407,10.7481,29.7386,53.4561,4.0,16.6102,3/1/18,11:04:14,5a:e6:d7:42:c8:45,11:04:10,-44,-43,wifi,0
1.0,0.0,0.0,7.88918,7.88918,0.0,0.0,3/1/18,11:04:19,0e:61:02:cc:ff:36,11:04:19,-47,-47,wifi,0
1.0,0.0,0.0,4.30748,4.30748,0.0,0.0,3/1/18,11:04:21,da:a1:19:0c:c8:0a,11:04:21,-79,-79,wifi,0
1.0,1.57548,0.0,6.51574,6.51574,0.0,0.0,3/1/18,11:04:29,9c:8d:7c:8b:68:f0,11:04:29,-69,-69,wifi,0
1.0,1.97738,0.0,4.96254,4.96254,0.0,0.0,3/1/18,11:04:30,d8:49:2f:1c:6c:e2,11:04:30,-87,-87,wifi,0
98.0,28151.6,4.31464,79.5886,9.57896,2517.0,11.1846,3/1/18,11:46:31,14:1f:78:98:4e:b8,11:04:34,-52.2041,-41,wifi,1
15.0,2559.9,8.73549,216.465,56.2534,277.0,9.2415,3/1/18,11:09:19,e4:a4:71:86:bd:e3,11:04:42,-50.4667,-37,wifi,0
