ts;sensorid;series;gpslat;gpslon;gpsalt;speed;climb;track;gpsmode
2018-03-06 11:15:50;bus_m1;44;47.734885667;-122.292585833;51.41;3.704;;166.20;3
2018-03-06 11:15:51;bus_m1;44;47.734855833;-122.292570500;51.69;3.138;;153.70;3
2018-03-06 11:15:51;bus_m1;44;47.734855833;-122.292570500;51.69;3.138;;153.70;3
2018-03-06 11:15:52;bus_m1;44;47.734832000;-122.292547833;51.96;2.829;;140.80;3
2018-03-06 11:15:52;bus_m1;44;47.734832000;-122.292547833;51.96;2.829;;140.80;3
2018-03-06 11:15:53;bus_m1;44;47.734814833;-122.292520000;52.18;2.829;;125.20;3
2018-03-06 11:15:53;bus_m1;44;47.734814833;-122.292520000;52.18;2.829;;125.20;3
2018-03-06 11:15:54;bus_m1;44;47.734800500;-122.292484167;52.39;3.292;;116.10;3
2018-03-06 11:15:54;bus_m1;44;47.734800500;-122.292484167;52.39;3.292;;116.10;3
2018-03-06 11:15:55;bus_m1;44;47.734784833;-122.292440833;52.62;4.013;;119.10;3
2018-03-06 11:15:55;bus_m1;44;47.734784833;-122.292440833;52.62;4.013;;119.10;3
2018-03-06 11:15:56;bus_m1;44;47.734762167;-122.292391167;52.84;5.144;;128.50;3
2018-03-06 11:15:56;bus_m1;44;47.734762167;-122.292391167;52.84;5.144;;128.50;3
2018-03-06 11:15:57;bus_m1;44;47.734731167;-122.292341667;53.11;4.784;;135.70;3
2018-03-06 11:15:57;bus_m1;44;47.734731167;-122.292341667;53.11;4.784;;135.70;3
2018-03-06 11:15:58;bus_m1;44;47.734694000;-122.292298333;53.41;5.659;;144.50;3
2018-03-06 11:15:58;bus_m1;44;47.734648167;-122.292256333;53.71;6.173;;150.00;3
2018-03-06 11:15:59;bus_m1;44;47.734648167;-122.292256333;53.71;6.173;;150.00;3
2018-03-06 11:15:59;bus_m1;44;47.734592333;-122.292219667;54.06;7.151;;158.80;3
2018-03-06 11:16:00;bus_m1;44;47.734592333;-122.292219667;54.06;7.151;;158.80;3
2018-03-06 11:16:00;bus_m1;44;47.734529333;-122.292191167;54.25;7.305;;164.80;3
2018-03-06 11:16:01;bus_m1;44;47.734529333;-122.292191167;54.25;7.305;;164.80;3
2018-03-06 11:16:01;bus_m1;44;47.734456667;-122.292181667;54.30;8.334;;175.40;3
2018-03-06 11:16:02;bus_m1;44;47.734456667;-122.292181667;54.30;8.334;;175.40;3
2018-03-06 11:16:02;bus_m1;44;47.734368833;-122.292198500;54.33;10.237;;179.80;3
2018-03-06 11:16:03;bus_m1;44;47.734368833;-122.292198500;54.33;10.237;;179.80;3
2018-03-06 11:16:03;bus_m1;44;47.734269667;-122.292220167;54.33;11.112;;177.20;3
2018-03-06 11:16:04;bus_m1;44;47.734269667;-122.292220167;54.33;11.112;;177.20;3
2018-03-06 11:16:05;bus_m1;44;47.734168333;-122.292237167;54.30;10.958;;177.20;3
2018-03-06 11:16:05;bus_m1;44;47.734168333;-122.292237167;54.30;10.958;;177.20;3
2018-03-06 11:16:06;bus_m1;44;47.734068667;-122.292255500;54.29;10.700;;176.80;3
2018-03-06 11:16:06;bus_m1;44;47.734068667;-122.292255500;54.29;10.700;;176.80;3
2018-03-06 11:16:07;bus_m1;44;47.733974667;-122.292268333;54.27;9.723;;176.40;3
2018-03-06 11:16:07;bus_m1;44;47.733974667;-122.292268333;54.27;9.723;;176.40;3
2018-03-06 11:16:08;bus_m1;44;47.733885833;-122.292281667;54.24;9.466;;176.40;3
2018-03-06 11:16:08;bus_m1;44;47.733885833;-122.292281667;54.24;9.466;;176.40;3
2018-03-06 11:16:09;bus_m1;44;47.733799000;-122.292285667;54.23;9.260;;176.10;3
2018-03-06 11:16:09;bus_m1;44;47.733799000;-122.292285667;54.23;9.260;;176.10;3
2018-03-06 11:16:10;bus_m1;44;47.733770500;-122.292332333;52.68;7.820;;179.10;3
2018-03-06 11:16:10;bus_m1;44;47.733770500;-122.292332333;52.68;7.820;;179.10;3
2018-03-06 11:16:11;bus_m1;44;47.733726500;-122.292359500;51.84;7.511;;180.00;3
2018-03-06 11:16:11;bus_m1;44;47.733726500;-122.292359500;51.84;7.511;;180.00;3
2018-03-06 11:16:12;bus_m1;44;47.733662667;-122.292370167;51.66;7.408;;180.00;3
2018-03-06 11:16:12;bus_m1;44;47.733662667;-122.292370167;51.66;7.408;;180.00;3
2018-03-06 11:16:13;bus_m1;44;47.733601167;-122.292378667;51.47;6.996;;180.20;3
2018-03-06 11:16:13;bus_m1;44;47.733601167;-122.292378667;51.47;6.996;;180.20;3
2018-03-06 11:16:14;bus_m1;44;47.733541000;-122.292385000;51.35;6.482;;176.40;3
2018-03-06 11:16:14;bus_m1;44;47.733541000;-122.292385000;51.35;6.482;;176.40;3
2018-03-06 11:16:15;bus_m1;44;47.733486000;-122.292389500;51.29;5.505;;175.10;3
2018-03-06 11:16:15;bus_m1;44;47.733441500;-122.292394500;51.21;3.910;;172.50;3
2018-03-06 11:16:16;bus_m1;44;47.733441500;-122.292394500;51.21;3.910;;172.50;3
2018-03-06 11:16:16;bus_m1;44;47.733411500;-122.292396833;51.10;2.727;;169.80;3
2018-03-06 11:16:17;bus_m1;44;47.733411500;-122.292396833;51.10;2.727;;169.80;3
2018-03-06 11:16:17;bus_m1;44;47.733392500;-122.292398500;50.98;1.801;;169.60;3
2018-03-06 11:16:18;bus_m1;44;47.733392500;-122.292398500;50.98;1.801;;169.60;3
2018-03-06 11:16:18;bus_m1;44;47.733380500;-122.292401333;50.89;0.875;;162.50;3
2018-03-06 11:16:19;bus_m1;44;47.733380500;-122.292401333;50.89;0.875;;162.50;3
2018-03-06 11:16:20;bus_m1;44;47.733376500;-122.292410833;50.54;0.257;;186.70;3
2018-03-06 11:16:20;bus_m1;44;47.733376500;-122.292410833;50.54;0.257;;186.70;3
2018-03-06 11:16:21;bus_m1;44;47.733376500;-122.292410833;50.54;0.154;;231.30;3
2018-03-06 11:16:21;bus_m1;44;47.733376500;-122.292410833;50.54;0.154;;231.30;3
2018-03-06 11:16:22;bus_m1;44;47.733376500;-122.292410833;50.54;0.154;;302.80;3
2018-03-06 11:16:22;bus_m1;44;47.733376500;-122.292410833;50.54;0.154;;302.80;3
2018-03-06 11:16:23;bus_m1;44;47.733376500;-122.292410833;50.54;0.257;;320.80;3
2018-03-06 11:16:23;bus_m1;44;47.733376500;-122.292410833;50.54;0.257;;320.80;3
2018-03-06 11:16:24;bus_m1;44;47.733376500;-122.292410833;50.54;0.257;;328.80;3
2018-03-06 11:16:24;bus_m1;44;47.733376500;-122.292410833;50.54;0.257;;328.80;3
2018-03-06 11:16:25;bus_m1;44;47.733376500;-122.292410833;50.54;0.309;;336.30;3
2018-03-06 11:16:25;bus_m1;44;47.733376500;-122.292410833;50.54;0.309;;336.30;3
2018-03-06 11:16:26;bus_m1;44;47.733385667;-122.292424000;50.50;0.360;;336.00;3
2018-03-06 11:16:26;bus_m1;44;47.733385667;-122.292424000;50.50;0.360;;336.00;3
2018-03-06 11:16:27;bus_m1;44;47.733393833;-122.292436167;50.38;0.360;;348.60;3
2018-03-06 11:16:27;bus_m1;44;47.733393833;-122.292436167;50.38;0.360;;348.60;3
2018-03-06 11:16:28;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;275.20;3
2018-03-06 11:16:28;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;275.20;3
2018-03-06 11:16:29;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;282.60;3
2018-03-06 11:16:29;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;282.60;3
2018-03-06 11:16:30;bus_m1;44;47.733398667;-122.292446000;50.44;0.103;;0.00;3
2018-03-06 11:16:30;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;0.00;3
2018-03-06 11:16:31;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;0.00;3
2018-03-06 11:16:31;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;319.70;3
2018-03-06 11:16:32;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;319.70;3
2018-03-06 11:16:32;bus_m1;44;47.733398667;-122.292446000;50.44;0.051;;0.00;3
2018-03-06 11:16:33;bus_m1;44;47.733398667;-122.292446000;50.44;0.051;;0.00;3
2018-03-06 11:16:33;bus_m1;44;47.733398667;-122.292446000;50.44;0.000;;0.00;3
2018-03-06 11:16:34;bus_m1;44;47.733398667;-122.292446000;50.44;0.000;;0.00;3
2018-03-06 11:16:35;bus_m1;44;47.733398667;-122.292446000;50.44;0.051;;0.00;3
2018-03-06 11:16:35;bus_m1;44;47.733398667;-122.292446000;50.44;0.051;;0.00;3
2018-03-06 11:16:36;bus_m1;44;47.733398667;-122.292446000;50.44;0.051;;0.00;3
2018-03-06 11:16:36;bus_m1;44;47.733398667;-122.292446000;50.44;0.051;;0.00;3
2018-03-06 11:16:37;bus_m1;44;47.733398667;-122.292446000;50.44;0.103;;0.00;3
2018-03-06 11:16:37;bus_m1;44;47.733398667;-122.292446000;50.44;0.103;;0.00;3
2018-03-06 11:16:38;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;326.30;3
2018-03-06 11:16:38;bus_m1;44;47.733398667;-122.292446000;50.44;0.154;;326.30;3
2018-03-06 11:16:39;bus_m1;44;47.733398667;-122.292446000;50.44;0.103;;341.30;3
2018-03-06 11:16:39;bus_m1;44;47.733398667;-122.292446000;50.44;0.103;;341.30;3
2018-03-06 11:16:40;bus_m1;44;47.733398667;-122.292446000;50.44;0.051;;0.00;3
2018-03-06 11:16:40;bus_m1;44;47.733398667;-122.292446000;50.44;0.051;;0.00;3
2018-03-06 11:16:41;bus_m1;44;47.733398667;-122.292446000;50.44;0.257;;190.30;3
2018-03-06 11:16:41;bus_m1;44;47.733398667;-122.292446000;50.44;0.257;;190.30;3
2018-03-06 11:16:42;bus_m1;44;47.733398667;-122.292446000;50.44;0.772;;182.60;3
2018-03-06 11:16:42;bus_m1;44;47.733398667;-122.292446000;50.44;0.772;;182.60;3
2018-03-06 11:16:43;bus_m1;44;47.733386667;-122.292446500;50.40;2.161;;186.90;3
2018-03-06 11:16:43;bus_m1;44;47.733386667;-122.292446500;50.40;2.161;;186.90;3
2018-03-06 11:16:44;bus_m1;44;47.733360500;-122.292442333;50.11;3.498;;183.30;3
2018-03-06 11:16:44;bus_m1;44;47.733360500;-122.292442333;50.11;3.498;;183.30;3
2018-03-06 11:16:45;bus_m1;44;47.733312500;-122.292440833;49.58;4.836;;185.30;3
2018-03-06 11:16:45;bus_m1;44;47.733312500;-122.292440833;49.58;4.836;;185.30;3
2018-03-06 11:16:46;bus_m1;44;47.733248000;-122.292442000;49.24;5.813;;184.10;3
2018-03-06 11:16:46;bus_m1;44;47.733170333;-122.292449833;48.65;6.894;;182.50;3
2018-03-06 11:16:47;bus_m1;44;47.733170333;-122.292449833;48.65;6.894;;182.50;3
2018-03-06 11:16:47;bus_m1;44;47.733082167;-122.292457167;48.16;7.562;;182.50;3
2018-03-06 11:16:48;bus_m1;44;47.733082167;-122.292457167;48.16;7.562;;182.50;3
2018-03-06 11:16:48;bus_m1;44;47.733004000;-122.292457000;48.06;9.106;;178.30;3
2018-03-06 11:16:49;bus_m1;44;47.733004000;-122.292457000;48.06;9.106;;178.30;3
2018-03-06 11:16:49;bus_m1;44;47.732913667;-122.292452833;47.95;10.340;;178.50;3
2018-03-06 11:16:50;bus_m1;44;47.732913667;-122.292452833;47.95;10.340;;178.50;3
2018-03-06 11:16:51;bus_m1;44;47.732812000;-122.292447167;47.82;11.575;;177.60;3
2018-03-06 11:16:51;bus_m1;44;47.732812000;-122.292447167;47.82;11.575;;177.60;3
2018-03-06 11:16:52;bus_m1;44;47.732702500;-122.292439000;47.71;12.038;;177.20;3
2018-03-06 11:16:52;bus_m1;44;47.732702500;-122.292439000;47.71;12.038;;177.20;3
2018-03-06 11:16:53;bus_m1;44;47.732580333;-122.292428500;47.56;12.244;;176.80;3
2018-03-06 11:16:53;bus_m1;44;47.732580333;-122.292428500;47.56;12.244;;176.80;3
2018-03-06 11:16:54;bus_m1;44;47.732458000;-122.292418833;47.43;13.015;;176.60;3
2018-03-06 11:16:54;bus_m1;44;47.732458000;-122.292418833;47.43;13.015;;176.60;3
2018-03-06 11:16:55;bus_m1;44;47.732330667;-122.292416000;47.58;13.427;;177.40;3
2018-03-06 11:16:55;bus_m1;44;47.732330667;-122.292416000;47.58;13.427;;177.40;3
2018-03-06 11:16:56;bus_m1;44;47.732199167;-122.292415333;47.72;13.839;;177.70;3
2018-03-06 11:16:56;bus_m1;44;47.732199167;-122.292415333;47.72;13.839;;177.70;3
2018-03-06 11:16:57;bus_m1;44;47.732063333;-122.292413667;48.07;14.044;;178.50;3
2018-03-06 11:16:57;bus_m1;44;47.732063333;-122.292413667;48.07;14.044;;178.50;3
2018-03-06 11:16:58;bus_m1;44;47.731924167;-122.292417000;48.27;14.713;;180.40;3
2018-03-06 11:16:58;bus_m1;44;47.731924167;-122.292417000;48.27;14.713;;180.40;3
2018-03-06 11:16:59;bus_m1;44;47.731789333;-122.292417833;48.20;15.022;;179.50;3
2018-03-06 11:16:59;bus_m1;44;47.731789333;-122.292417833;48.20;15.022;;179.50;3
2018-03-06 11:17:00;bus_m1;44;47.731652500;-122.292417167;48.11;15.176;;179.40;3
2018-03-06 11:17:00;bus_m1;44;47.731514833;-122.292417333;48.06;15.022;;179.20;3
2018-03-06 11:17:01;bus_m1;44;47.731514833;-122.292417333;48.06;15.022;;179.20;3
2018-03-06 11:17:01;bus_m1;44;47.731377333;-122.292419000;48.01;15.176;;179.80;3
2018-03-06 11:17:02;bus_m1;44;47.731377333;-122.292419000;48.01;15.176;;179.80;3
2018-03-06 11:17:02;bus_m1;44;47.731239167;-122.292420000;47.95;15.125;;178.80;3
2018-03-06 11:17:03;bus_m1;44;47.731239167;-122.292420000;47.95;15.125;;178.80;3
2018-03-06 11:17:03;bus_m1;44;47.731100500;-122.292416000;47.89;15.330;;176.50;3
2018-03-06 11:17:04;bus_m1;44;47.731100500;-122.292416000;47.89;15.330;;176.50;3
2018-03-06 11:17:04;bus_m1;44;47.730961333;-122.292407000;47.80;15.279;;175.70;3
2018-03-06 11:17:05;bus_m1;44;47.730961333;-122.292407000;47.80;15.279;;175.70;3
2018-03-06 11:17:06;bus_m1;44;47.730822167;-122.292396667;47.71;15.279;;175.30;3
2018-03-06 11:17:06;bus_m1;44;47.730822167;-122.292396667;47.71;15.279;;175.30;3
2018-03-06 11:17:07;bus_m1;44;47.730683167;-122.292386833;47.65;15.228;;175.60;3
2018-03-06 11:17:07;bus_m1;44;47.730683167;-122.292386833;47.65;15.228;;175.60;3
2018-03-06 11:17:08;bus_m1;44;47.730544667;-122.292382167;47.56;15.330;;179.10;3
2018-03-06 11:17:08;bus_m1;44;47.730544667;-122.292382167;47.56;15.330;;179.10;3
2018-03-06 11:17:09;bus_m1;44;47.730406333;-122.292383667;47.42;15.073;;179.30;3
2018-03-06 11:17:09;bus_m1;44;47.730406333;-122.292383667;47.42;15.073;;179.30;3
2018-03-06 11:17:10;bus_m1;44;47.730270667;-122.292387667;47.32;14.765;;179.30;3
2018-03-06 11:17:10;bus_m1;44;47.730270667;-122.292387667;47.32;14.765;;179.30;3
2018-03-06 11:17:11;bus_m1;44;47.730137333;-122.292387500;47.24;14.559;;179.80;3
2018-03-06 11:17:11;bus_m1;44;47.730137333;-122.292387500;47.24;14.559;;179.80;3
2018-03-06 11:17:12;bus_m1;44;47.730006833;-122.292390167;47.17;14.250;;180.50;3
2018-03-06 11:17:12;bus_m1;44;47.730006833;-122.292390167;47.17;14.250;;180.50;3
2018-03-06 11:17:13;bus_m1;44;47.729875333;-122.292378500;47.25;13.839;;177.50;3
2018-03-06 11:17:13;bus_m1;44;47.729875333;-122.292378500;47.25;13.839;;177.50;3
2018-03-06 11:17:14;bus_m1;44;47.729748333;-122.292369833;47.24;13.787;;178.40;3
2018-03-06 11:17:14;bus_m1;44;47.729748333;-122.292369833;47.24;13.787;;178.40;3
2018-03-06 11:17:15;bus_m1;44;47.729623333;-122.292367000;47.20;13.890;;178.90;3
2018-03-06 11:17:15;bus_m1;44;47.729623333;-122.292367000;47.20;13.890;;178.90;3
2018-03-06 11:17:16;bus_m1;44;47.729499167;-122.292363833;47.12;13.890;;178.80;3
2018-03-06 11:17:16;bus_m1;44;47.729375000;-122.292361333;47.04;13.890;;179.20;3
2018-03-06 11:17:17;bus_m1;44;47.729375000;-122.292361333;47.04;13.890;;179.20;3
2018-03-06 11:17:17;bus_m1;44;47.729249667;-122.292359333;46.96;13.890;;179.10;3
2018-03-06 11:17:18;bus_m1;44;47.729249667;-122.292359333;46.96;13.890;;179.10;3
2018-03-06 11:17:18;bus_m1;44;47.729125167;-122.292357500;46.91;13.581;;179.20;3
2018-03-06 11:17:19;bus_m1;44;47.729125167;-122.292357500;46.91;13.581;;179.20;3
2018-03-06 11:17:19;bus_m1;44;47.729004167;-122.292354667;46.84;13.118;;178.50;3
2018-03-06 11:17:20;bus_m1;44;47.729004167;-122.292354667;46.84;13.118;;178.50;3
2018-03-06 11:17:20;bus_m1;44;47.728887833;-122.292350000;46.76;12.810;;179.00;3
2018-03-06 11:17:21;bus_m1;44;47.728887833;-122.292350000;46.76;12.810;;179.00;3
2018-03-06 11:17:22;bus_m1;44;47.728780333;-122.292342667;46.63;11.781;;177.80;3
2018-03-06 11:17:22;bus_m1;44;47.728780333;-122.292342667;46.63;11.781;;177.80;3
2018-03-06 11:17:23;bus_m1;44;47.728679500;-122.292334667;46.55;10.649;;177.50;3
2018-03-06 11:17:23;bus_m1;44;47.728679500;-122.292334667;46.55;10.649;;177.50;3
2018-03-06 11:17:24;bus_m1;44;47.728590833;-122.292325833;46.53;9.157;;177.70;3
2018-03-06 11:17:24;bus_m1;44;47.728590833;-122.292325833;46.53;9.157;;177.70;3
2018-03-06 11:17:25;bus_m1;44;47.728513167;-122.292309667;46.83;8.643;;177.70;3
2018-03-06 11:17:25;bus_m1;44;47.728513167;-122.292309667;46.83;8.643;;177.70;3
2018-03-06 11:17:26;bus_m1;44;47.728452333;-122.292295000;47.03;6.225;;173.90;3
2018-03-06 11:17:26;bus_m1;44;47.728452333;-122.292295000;47.03;6.225;;173.90;3
2018-03-06 11:17:27;bus_m1;44;47.728409833;-122.292276167;47.13;5.607;;173.10;3
2018-03-06 11:17:27;bus_m1;44;47.728409833;-122.292276167;47.13;5.607;;173.10;3
2018-03-06 11:17:28;bus_m1;44;47.728373167;-122.292256000;47.25;5.144;;167.90;3
2018-03-06 11:17:28;bus_m1;44;47.728373167;-122.292256000;47.25;5.144;;167.90;3
2018-03-06 11:17:29;bus_m1;44;47.728349000;-122.292243333;47.43;2.932;;167.10;3
2018-03-06 11:17:29;bus_m1;44;47.728349000;-122.292243333;47.43;2.932;;167.10;3
2018-03-06 11:17:30;bus_m1;44;47.728330500;-122.292234833;47.46;2.264;;161.00;3
2018-03-06 11:17:30;bus_m1;44;47.728330500;-122.292234833;47.46;2.264;;161.00;3
2018-03-06 11:17:31;bus_m1;44;47.728318833;-122.292229167;47.49;1.440;;154.80;3
2018-03-06 11:17:31;bus_m1;44;47.728318833;-122.292229167;47.49;1.440;;154.80;3
2018-03-06 11:17:32;bus_m1;44;47.728312667;-122.292225500;47.54;0.926;;144.60;3
2018-03-06 11:17:32;bus_m1;44;47.728312667;-122.292225500;47.54;0.926;;144.60;3
2018-03-06 11:17:33;bus_m1;44;47.728311500;-122.292221833;47.61;0.514;;127.70;3
2018-03-06 11:17:33;bus_m1;44;47.728316833;-122.292222333;47.65;0.463;;352.60;3
2018-03-06 11:17:34;bus_m1;44;47.728316833;-122.292222333;47.65;0.463;;352.60;3
2018-03-06 11:17:34;bus_m1;44;47.728325833;-122.292227667;47.69;0.617;;339.60;3
2018-03-06 11:17:35;bus_m1;44;47.728325833;-122.292227667;47.69;0.617;;339.60;3
2018-03-06 11:17:35;bus_m1;44;47.728333000;-122.292233667;47.72;0.514;;230.60;3
2018-03-06 11:17:36;bus_m1;44;47.728333000;-122.292233667;47.72;0.514;;230.60;3
2018-03-06 11:17:36;bus_m1;44;47.728332833;-122.292243500;47.73;1.183;;216.80;3
2018-03-06 11:17:37;bus_m1;44;47.728332833;-122.292243500;47.73;1.183;;216.80;3
2018-03-06 11:17:38;bus_m1;44;47.728327833;-122.292255333;47.75;1.749;;208.10;3
2018-03-06 11:17:38;bus_m1;44;47.728327833;-122.292255333;47.75;1.749;;208.10;3
2018-03-06 11:17:39;bus_m1;44;47.728316167;-122.292267000;47.76;2.572;;200.60;3
2018-03-06 11:17:39;bus_m1;44;47.728316167;-122.292267000;47.76;2.572;;200.60;3
2018-03-06 11:17:40;bus_m1;44;47.728298333;-122.292278333;47.82;3.550;;197.70;3
2018-03-06 11:17:40;bus_m1;44;47.728298333;-122.292278333;47.82;3.550;;197.70;3
2018-03-06 11:17:41;bus_m1;44;47.728270667;-122.292289667;47.92;4.218;;193.70;3
2018-03-06 11:17:41;bus_m1;44;47.728270667;-122.292289667;47.92;4.218;;193.70;3
2018-03-06 11:17:42;bus_m1;44;47.728326000;-122.292337833;48.66;4.476;;191.10;3
2018-03-06 11:17:42;bus_m1;44;47.728326000;-122.292337833;48.66;4.476;;191.10;3
2018-03-06 11:17:43;bus_m1;44;47.728354667;-122.292374167;49.37;4.476;;187.60;3
2018-03-06 11:17:43;bus_m1;44;47.728354667;-122.292374167;49.37;4.476;;187.60;3
2018-03-06 11:17:44;bus_m1;44;47.728351167;-122.292391167;50.00;4.064;;182.40;3
2018-03-06 11:17:44;bus_m1;44;47.728351167;-122.292391167;50.00;4.064;;182.40;3
2018-03-06 11:17:45;bus_m1;44;47.728308167;-122.292386667;50.26;3.755;;178.90;3
2018-03-06 11:17:45;bus_m1;44;47.728308167;-122.292386667;50.26;3.755;;178.90;3
2018-03-06 11:17:46;bus_m1;44;47.728272000;-122.292381833;50.39;3.550;;175.30;3
2018-03-06 11:17:46;bus_m1;44;47.728272000;-122.292381833;50.39;3.550;;175.30;3
2018-03-06 11:17:47;bus_m1;44;47.728236000;-122.292373167;50.60;3.241;;172.90;3
2018-03-06 11:17:47;bus_m1;44;47.728202500;-122.292363667;50.80;2.984;;169.90;3
2018-03-06 11:17:48;bus_m1;44;47.728202500;-122.292363667;50.80;2.984;;169.90;3
2018-03-06 11:17:48;bus_m1;44;47.728172333;-122.292354000;50.97;2.624;;170.00;3
2018-03-06 11:17:49;bus_m1;44;47.728172333;-122.292354000;50.97;2.624;;170.00;3
2018-03-06 11:17:49;bus_m1;44;47.728147000;-122.292346500;51.09;2.264;;168.50;3
2018-03-06 11:17:50;bus_m1;44;47.728147000;-122.292346500;51.09;2.264;;168.50;3
2018-03-06 11:17:50;bus_m1;44;47.728126833;-122.292338500;51.21;2.006;;164.00;3
2018-03-06 11:17:51;bus_m1;44;47.728126833;-122.292338500;51.21;2.006;;164.00;3
2018-03-06 11:17:51;bus_m1;44;47.728109000;-122.292330000;51.34;1.749;;165.60;3
2018-03-06 11:17:52;bus_m1;44;47.728109000;-122.292330000;51.34;1.749;;165.60;3
2018-03-06 11:17:53;bus_m1;44;47.728092833;-122.292323000;51.45;1.646;;168.00;3
2018-03-06 11:17:53;bus_m1;44;47.728092833;-122.292323000;51.45;1.646;;168.00;3
2018-03-06 11:17:54;bus_m1;44;47.728078333;-122.292316500;51.54;1.440;;166.10;3
2018-03-06 11:17:54;bus_m1;44;47.728078333;-122.292316500;51.54;1.440;;166.10;3
2018-03-06 11:17:55;bus_m1;44;47.728104667;-122.292331833;52.05;0.566;;150.10;3
2018-03-06 11:17:55;bus_m1;44;47.728104667;-122.292331833;52.05;0.566;;150.10;3
2018-03-06 11:17:56;bus_m1;44;47.728121500;-122.292339833;52.39;0.309;;118.80;3
2018-03-06 11:17:56;bus_m1;44;47.728121500;-122.292339833;52.39;0.309;;118.80;3
2018-03-06 11:17:57;bus_m1;44;47.728121500;-122.292339833;52.39;0.103;;0.00;3
2018-03-06 11:17:57;bus_m1;44;47.728121500;-122.292339833;52.39;0.103;;0.00;3
2018-03-06 11:17:58;bus_m1;44;47.728121500;-122.292339833;52.39;0.051;;0.00;3
2018-03-06 11:17:58;bus_m1;44;47.728121500;-122.292339833;52.39;0.051;;0.00;3
2018-03-06 11:17:59;bus_m1;44;47.728121500;-122.292339833;52.39;0.154;;284.00;3
2018-03-06 11:17:59;bus_m1;44;47.728121500;-122.292339833;52.39;0.154;;284.00;3
2018-03-06 11:18:00;bus_m1;44;47.728121500;-122.292339833;52.39;0.206;;282.80;3
2018-03-06 11:18:00;bus_m1;44;47.728121500;-122.292339833;52.39;0.206;;282.80;3
2018-03-06 11:18:01;bus_m1;44;47.728121500;-122.292339833;52.39;0.309;;288.90;3
2018-03-06 11:18:01;bus_m1;44;47.728121500;-122.292339833;52.39;0.309;;288.90;3
2018-03-06 11:18:02;bus_m1;44;47.728121500;-122.292339833;52.39;0.309;;283.00;3
2018-03-06 11:18:02;bus_m1;44;47.728121500;-122.292339833;52.39;0.309;;283.00;3
2018-03-06 11:18:03;bus_m1;44;47.728121500;-122.292339833;52.39;0.309;;293.80;3
2018-03-06 11:18:03;bus_m1;44;47.728121500;-122.292339833;52.39;0.309;;293.80;3
2018-03-06 11:18:04;bus_m1;44;47.728121500;-122.292339833;52.39;0.360;;293.10;3
2018-03-06 11:18:04;bus_m1;44;47.728121500;-122.292339833;52.39;0.360;;297.50;3
2018-03-06 11:18:05;bus_m1;44;47.728121500;-122.292339833;52.39;0.360;;297.50;3
2018-03-06 11:18:05;bus_m1;44;47.728121500;-122.292339833;52.39;0.412;;308.50;3
2018-03-06 11:18:06;bus_m1;44;47.728121500;-122.292339833;52.39;0.412;;308.50;3
2018-03-06 11:18:06;bus_m1;44;47.728121500;-122.292339833;52.39;0.463;;301.90;3
2018-03-06 11:18:07;bus_m1;44;47.728121500;-122.292339833;52.39;0.463;;301.90;3
2018-03-06 11:18:08;bus_m1;44;47.728121500;-122.292339833;52.39;0.514;;306.90;3
2018-03-06 11:18:08;bus_m1;44;47.728121500;-122.292339833;52.39;0.514;;306.90;3
2018-03-06 11:18:09;bus_m1;44;47.728121500;-122.292339833;52.39;0.514;;283.60;3
2018-03-06 11:18:09;bus_m1;44;47.728121500;-122.292339833;52.39;0.514;;283.60;3
2018-03-06 11:18:10;bus_m1;44;47.728121500;-122.292339833;52.39;0.566;;272.40;3
2018-03-06 11:18:10;bus_m1;44;47.728121500;-122.292339833;52.39;0.566;;272.40;3
2018-03-06 11:18:11;bus_m1;44;47.728121500;-122.292339833;52.39;0.617;;265.80;3
2018-03-06 11:18:11;bus_m1;44;47.728121500;-122.292339833;52.39;0.617;;265.80;3
2018-03-06 11:18:12;bus_m1;44;47.728121500;-122.292339833;52.39;0.617;;260.50;3
2018-03-06 11:18:12;bus_m1;44;47.728121500;-122.292339833;52.39;0.617;;260.50;3
2018-03-06 11:18:13;bus_m1;44;47.728121500;-122.292339833;52.39;0.514;;259.90;3
2018-03-06 11:18:13;bus_m1;44;47.728121500;-122.292339833;52.39;0.514;;259.90;3
2018-03-06 11:18:14;bus_m1;44;47.728121500;-122.292339833;52.39;0.463;;264.90;3
2018-03-06 11:18:14;bus_m1;44;47.728121500;-122.292339833;52.39;0.463;;264.90;3
2018-03-06 11:18:15;bus_m1;44;47.728121500;-122.292339833;52.39;0.463;;267.60;3
2018-03-06 11:18:15;bus_m1;44;47.728121500;-122.292339833;52.39;0.463;;267.60;3
2018-03-06 11:18:16;bus_m1;44;47.728121500;-122.292339833;52.39;0.514;;267.90;3
2018-03-06 11:18:16;bus_m1;44;47.728121500;-122.292339833;52.39;0.514;;267.90;3
