ts;sensorid;series;mac;devicetype;label;intensity
2018-03-06 11:18:45;bus_m1;44;00:04:3E:90:DD:46;bluetooth;mobile;0
2018-03-06 11:18:50;bus_m1;44;00:04:3E:90:DD:46;bluetooth;mobile;0
2018-03-06 11:18:55;bus_m1;44;00:04:3E:90:DD:46;bluetooth;mobile;0
2018-03-06 11:19:00;bus_m1;44;00:04:3E:90:DD:46;bluetooth;mobile;0
2018-03-06 11:19:06;bus_m1;44;00:04:3E:90:DD:46;bluetooth;mobile;0
2018-03-06 11:19:31;bus_m1;44;A0:6A:44:02:BD:FB;bluetooth;mobile;0
2018-03-06 11:19:36;bus_m1;44;A0:6A:44:02:BD:FB;bluetooth;mobile;0
2018-03-06 11:19:42;bus_m1;44;A0:6A:44:02:BD:FB;bluetooth;mobile;0
2018-03-06 11:19:47;bus_m1;44;A0:6A:44:02:BD:FB;bluetooth;mobile;0
2018-03-06 11:19:52;bus_m1;44;A0:6A:44:02:BD:FB;bluetooth;mobile;0
2018-03-06 11:20:28;bus_m1;44;A8:6B:AD:0A:2A:10;bluetooth;mobile;0
2018-03-06 11:20:33;bus_m1;44;A8:6B:AD:0A:2A:10;bluetooth;mobile;0
2018-03-06 11:20:38;bus_m1;44;A8:6B:AD:0A:2A:10;bluetooth;mobile;0
2018-03-06 11:20:43;bus_m1;44;A8:6B:AD:0A:2A:10;bluetooth;mobile;0
2018-03-06 11:20:48;bus_m1;44;A8:6B:AD:0A:2A:10;bluetooth;mobile;0
2018-03-06 11:22:26;bus_m1;44;28:C6:3F:6F:02:C4;bluetooth;mobile;0
2018-03-06 11:22:31;bus_m1;44;28:C6:3F:6F:02:C4;bluetooth;mobile;0
2018-03-06 11:22:36;bus_m1;44;28:C6:3F:6F:02:C4;bluetooth;mobile;0
2018-03-06 11:22:41;bus_m1;44;28:C6:3F:6F:02:C4;bluetooth;mobile;0
2018-03-06 11:22:47;bus_m1;44;28:C6:3F:6F:02:C4;bluetooth;mobile;0
2018-03-06 11:23:38;bus_m1;44;00:24:36:BB:69:E8;bluetooth;mobile;0
2018-03-06 11:23:38;bus_m1;44;00:9E:C8:92:7A:BF;bluetooth;mobile;0
2018-03-06 11:23:48;bus_m1;44;00:24:36:BB:69:E8;bluetooth;mobile;0
2018-03-06 11:23:48;bus_m1;44;00:9E:C8:92:7A:BF;bluetooth;mobile;0
2018-03-06 11:23:58;bus_m1;44;00:24:36:BB:69:E8;bluetooth;mobile;0
2018-03-06 11:23:58;bus_m1;44;00:9E:C8:92:7A:BF;bluetooth;mobile;0
2018-03-06 11:26:43;bus_m1;44;40:49:0F:B9:87:7A;bluetooth;mobile;0
2018-03-06 11:26:43;bus_m1;44;00:04:4B:74:9D:1F;bluetooth;mobile;0
2018-03-06 11:26:53;bus_m1;44;40:49:0F:B9:87:7A;bluetooth;mobile;0
2018-03-06 11:26:53;bus_m1;44;00:04:4B:74:9D:1F;bluetooth;mobile;0
2018-03-06 11:27:03;bus_m1;44;40:49:0F:B9:87:7A;bluetooth;mobile;0
2018-03-06 11:27:03;bus_m1;44;00:04:4B:74:9D:1F;bluetooth;mobile;0
2018-03-06 11:29:22;bus_m1;44;68:27:37:53:AA:D1;bluetooth;mobile;0
2018-03-06 11:29:27;bus_m1;44;68:27:37:53:AA:D1;bluetooth;mobile;0
2018-03-06 11:29:32;bus_m1;44;68:27:37:53:AA:D1;bluetooth;mobile;0
2018-03-06 11:29:37;bus_m1;44;68:27:37:53:AA:D1;bluetooth;mobile;0
2018-03-06 11:29:42;bus_m1;44;68:27:37:53:AA:D1;bluetooth;mobile;0
2018-03-06 11:29:48;bus_m1;44;68:27:37:53:AA:D1;bluetooth;mobile;0
2018-03-06 11:30:24;bus_m1;44;D0:2B:20:A9:CC:51;bluetooth;mobile;0
2018-03-06 11:30:24;bus_m1;44;C8:29:2A:07:5E:79;bluetooth;mobile;0
2018-03-06 11:30:30;bus_m1;44;D0:2B:20:A9:CC:51;bluetooth;mobile;0
2018-03-06 11:30:30;bus_m1;44;C8:29:2A:07:5E:79;bluetooth;mobile;0
2018-03-06 11:30:36;bus_m1;44;D0:2B:20:A9:CC:51;bluetooth;mobile;0
2018-03-06 11:30:36;bus_m1;44;C8:29:2A:07:5E:79;bluetooth;mobile;0
2018-03-06 11:30:41;bus_m1;44;D0:2B:20:A9:CC:51;bluetooth;mobile;0
2018-03-06 11:30:41;bus_m1;44;C8:29:2A:07:5E:79;bluetooth;mobile;0
2018-03-06 11:30:47;bus_m1;44;D0:2B:20:A9:CC:51;bluetooth;mobile;0
2018-03-06 11:30:47;bus_m1;44;C8:29:2A:07:5E:79;bluetooth;mobile;0
2018-03-06 11:32:14;bus_m1;44;E4:7D:BD:1F:63:F1;bluetooth;mobile;0
2018-03-06 11:32:19;bus_m1;44;E4:7D:BD:1F:63:F1;bluetooth;mobile;0
2018-03-06 11:32:25;bus_m1;44;E4:7D:BD:1F:63:F1;bluetooth;mobile;0
2018-03-06 11:32:30;bus_m1;44;E4:7D:BD:1F:63:F1;bluetooth;mobile;0
2018-03-06 11:32:35;bus_m1;44;E4:7D:BD:1F:63:F1;bluetooth;mobile;0
2018-03-06 11:32:40;bus_m1;44;E4:7D:BD:1F:63:F1;bluetooth;mobile;0
2018-03-06 11:33:22;bus_m1;44;00:1D:31:0C:09:FF;bluetooth;mobile;0
2018-03-06 11:33:27;bus_m1;44;00:1D:31:0C:09:FF;bluetooth;mobile;0
2018-03-06 11:33:32;bus_m1;44;00:1D:31:0C:09:FF;bluetooth;mobile;0
2018-03-06 11:33:37;bus_m1;44;00:1D:31:0C:09:FF;bluetooth;mobile;0
2018-03-06 11:33:42;bus_m1;44;00:1D:31:0C:09:FF;bluetooth;mobile;0
2018-03-06 11:33:47;bus_m1;44;00:1D:31:0C:09:FF;bluetooth;mobile;0
2018-03-06 11:33:51;bus_m1;44;00:1D:31:0C:09:FF;bluetooth;mobile;0
2018-03-06 11:34:27;bus_m1;44;74:5E:1C:D8:0B:43;bluetooth;mobile;0
2018-03-06 11:34:32;bus_m1;44;74:5E:1C:D8:0B:43;bluetooth;mobile;0
2018-03-06 11:34:37;bus_m1;44;74:5E:1C:D8:0B:43;bluetooth;mobile;0
2018-03-06 11:34:42;bus_m1;44;74:5E:1C:D8:0B:43;bluetooth;mobile;0
2018-03-06 11:34:47;bus_m1;44;74:5E:1C:D8:0B:43;bluetooth;mobile;0
2018-03-06 11:35:34;bus_m1;44;00:06:66:8E:DB:56;bluetooth;mobile;0
2018-03-06 11:35:39;bus_m1;44;00:06:66:8E:DB:56;bluetooth;mobile;0
2018-03-06 11:35:44;bus_m1;44;00:06:66:8E:DB:56;bluetooth;mobile;0
2018-03-06 11:35:49;bus_m1;44;00:06:66:8E:DB:56;bluetooth;mobile;0
2018-03-06 11:35:54;bus_m1;44;00:06:66:8E:DB:56;bluetooth;mobile;0
2018-03-06 11:37:06;bus_m1;44;0C:C0:C0:3A:C6:28;bluetooth;mobile;0
2018-03-06 11:37:06;bus_m1;44;F8:3F:51:2C:7D:8E;bluetooth;mobile;0
2018-03-06 11:37:16;bus_m1;44;0C:C0:C0:3A:C6:28;bluetooth;mobile;0
2018-03-06 11:37:16;bus_m1;44;F8:3F:51:2C:7D:8E;bluetooth;mobile;0
2018-03-06 11:37:27;bus_m1;44;0C:C0:C0:3A:C6:28;bluetooth;mobile;0
2018-03-06 11:37:27;bus_m1;44;F8:3F:51:2C:7D:8E;bluetooth;mobile;0
2018-03-06 11:38:33;bus_m1;44;5A:10:CE:A8:62:61;bluetooth;mobile;0
2018-03-06 11:38:39;bus_m1;44;5A:10:CE:A8:62:61;bluetooth;mobile;0
2018-03-06 11:38:44;bus_m1;44;5A:10:CE:A8:62:61;bluetooth;mobile;0
2018-03-06 11:38:49;bus_m1;44;5A:10:CE:A8:62:61;bluetooth;mobile;0
2018-03-06 11:38:54;bus_m1;44;5A:10:CE:A8:62:61;bluetooth;mobile;0
2018-03-06 11:39:40;bus_m1;44;7C:7A:91:D9:55:2F;bluetooth;mobile;0
2018-03-06 11:39:45;bus_m1;44;7C:7A:91:D9:55:2F;bluetooth;mobile;0
2018-03-06 11:39:51;bus_m1;44;7C:7A:91:D9:55:2F;bluetooth;mobile;0
2018-03-06 11:39:56;bus_m1;44;7C:7A:91:D9:55:2F;bluetooth;mobile;0
2018-03-06 11:40:01;bus_m1;44;7C:7A:91:D9:55:2F;bluetooth;mobile;0
2018-03-06 11:40:06;bus_m1;44;7C:7A:91:D9:55:2F;bluetooth;mobile;0
2018-03-06 11:42:14;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:19;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:25;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:26;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:30;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:32;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:32;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:34;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:35;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:36;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:42:41;bus_m1;44;44:04:44:A3:45:7D;bluetooth;mobile;0
2018-03-06 11:43:07;bus_m1;44;64:B9:E8:E3:85:0B;bluetooth;mobile;0
2018-03-06 11:43:12;bus_m1;44;64:B9:E8:E3:85:0B;bluetooth;mobile;0
2018-03-06 11:43:17;bus_m1;44;64:B9:E8:E3:85:0B;bluetooth;mobile;0
2018-03-06 11:43:22;bus_m1;44;64:B9:E8:E3:85:0B;bluetooth;mobile;0
2018-03-06 11:43:28;bus_m1;44;64:B9:E8:E3:85:0B;bluetooth;mobile;0
2018-03-06 11:43:33;bus_m1;44;64:B9:E8:E3:85:0B;bluetooth;mobile;0
2018-03-06 11:46:53;bus_m1;44;64:B9:E8:E0:AF:82;bluetooth;mobile;0
2018-03-06 11:46:58;bus_m1;44;64:B9:E8:E0:AF:82;bluetooth;mobile;0
2018-03-06 11:47:04;bus_m1;44;64:B9:E8:E0:AF:82;bluetooth;mobile;0
2018-03-06 11:47:09;bus_m1;44;64:B9:E8:E0:AF:82;bluetooth;mobile;0
2018-03-06 11:47:14;bus_m1;44;64:B9:E8:E0:AF:82;bluetooth;mobile;0
2018-03-06 11:47:50;bus_m1;44;00:0E:9F:73:C8:9E;bluetooth;mobile;0
2018-03-06 11:47:55;bus_m1;44;00:0E:9F:73:C8:9E;bluetooth;mobile;0
2018-03-06 11:48:00;bus_m1;44;00:0E:9F:73:C8:9E;bluetooth;mobile;0
2018-03-06 11:48:05;bus_m1;44;00:0E:9F:73:C8:9E;bluetooth;mobile;0
2018-03-06 11:48:10;bus_m1;44;00:0E:9F:73:C8:9E;bluetooth;mobile;0
2018-03-06 11:48:16;bus_m1;44;00:0E:9F:73:C8:9E;bluetooth;mobile;0
2018-03-01 10:56:51.381737;bus_m1;37;ac:5f:3e:c3:d2:2d;wifi;mobile;-61
2018-03-01 10:56:55.486064;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-59
2018-03-01 10:56:55.506066;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-57
2018-03-01 10:56:56.069199;bus_m1;37;24:92:0e:5e:10:62;wifi;mobile;-89
2018-03-01 10:56:58.211339;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:56:58.864198;bus_m1;37;cc:2d:b7:ef:a6:97;wifi;mobile;-69
2018-03-01 10:56:59.111657;bus_m1;37;7c:67:a2:39:0b:6b;wifi;mobile;-53
2018-03-01 10:56:59.710877;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-25
2018-03-01 10:56:59.731258;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:57:00.54166;bus_m1;37;ee:7f:65:6d:d7:1f;wifi;mobile;-73
2018-03-01 10:57:01.121724;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-25
2018-03-01 10:57:01.141059;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-25
2018-03-01 10:57:02.138674;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:02.159046;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:02.268974;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:57:03.562793;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 10:57:03.58318;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 10:57:03.69338;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-31
2018-03-01 10:57:04.572068;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 10:57:04.592834;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 10:57:04.70192;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-31
2018-03-01 10:57:05.984818;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:06.005171;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:06.997388;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:07.017689;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-17
2018-03-01 10:57:08.411113;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:57:08.431456;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:57:09.521835;bus_m1;37;9e:26:1a:1a:a4:00;wifi;mobile;-65
2018-03-01 10:57:09.541714;bus_m1;37;9e:26:1a:1a:a4:00;wifi;mobile;-65
2018-03-01 10:57:11.539423;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-37
2018-03-01 10:57:12.815669;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:13.391481;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-49
2018-03-01 10:57:13.396679;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-47
2018-03-01 10:57:13.40193;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-47
2018-03-01 10:57:13.576252;bus_m1;37;d0:04:01:c8:b1:65;wifi;mobile;-55
2018-03-01 10:57:13.601537;bus_m1;37;d0:04:01:c8:b1:65;wifi;mobile;-55
2018-03-01 10:57:14.448603;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-25
2018-03-01 10:57:14.577146;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:20.544381;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:22.51677;bus_m1;37;9e:26:1a:1a:a4:00;wifi;mobile;-61
2018-03-01 10:57:22.536919;bus_m1;37;9e:26:1a:1a:a4:00;wifi;mobile;-59
2018-03-01 10:57:22.588364;bus_m1;37;d0:5f:b8:8e:9a:ee;wifi;mobile;-79
2018-03-01 10:57:23.890781;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:23.911741;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-17
2018-03-01 10:57:25.371479;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-33
2018-03-01 10:57:29.838266;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:29.858287;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 10:57:37.600242;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-53
2018-03-01 10:57:37.600942;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-53
2018-03-01 10:57:37.604489;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-65
2018-03-01 10:57:37.60695;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-53
2018-03-01 10:57:37.607747;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-53
2018-03-01 10:57:37.620572;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-61
2018-03-01 10:57:37.622096;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-47
2018-03-01 10:57:37.624352;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-47
2018-03-01 10:57:37.625934;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-49
2018-03-01 10:57:37.627433;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-47
2018-03-01 10:57:37.62816;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-47
2018-03-01 10:57:37.628859;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-47
2018-03-01 10:57:37.629677;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-47
2018-03-01 10:57:37.630391;bus_m1;37;36:e3:0e:33:76:04;wifi;mobile;-47
2018-03-01 10:57:38.866814;bus_m1;37;d0:04:01:51:a8:93;wifi;mobile;-57
2018-03-01 10:57:38.881643;bus_m1;37;d0:04:01:51:a8:93;wifi;mobile;-59
2018-03-01 10:57:40.530863;bus_m1;37;9e:26:1a:1a:a4:00;wifi;mobile;-65
2018-03-01 10:57:42.351269;bus_m1;37;62:21:f0:2f:cb:3a;wifi;mobile;-53
2018-03-01 10:57:43.707659;bus_m1;37;fc:42:03:d5:b7:3c;wifi;mobile;-79
2018-03-01 10:57:44.135144;bus_m1;37;22:67:31:c7:f1:99;wifi;mobile;-71
2018-03-01 10:57:44.218471;bus_m1;37;1c:cb:99:82:e3:46;wifi;mobile;-81
2018-03-01 10:57:47.867884;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:57:47.887919;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:58:12.468184;bus_m1;37;d0:5f:b8:8e:9a:ee;wifi;mobile;-83
2018-03-01 10:58:15.283051;bus_m1;37;34:08:bc:4d:99:d0;wifi;mobile;-65
2018-03-01 10:58:17.140702;bus_m1;37;d4:28:d5:e2:76:3a;wifi;mobile;-81
2018-03-01 10:58:17.859083;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-51
2018-03-01 10:58:17.869541;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-49
2018-03-01 10:58:17.885293;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-49
2018-03-01 10:58:18.342665;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 10:58:18.361372;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:58:18.364194;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:58:18.366428;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:58:18.368591;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:58:18.478935;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-33
2018-03-01 10:58:18.500145;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-33
2018-03-01 10:58:20.143168;bus_m1;37;f2:80:39:e8:0a:d8;wifi;mobile;-61
2018-03-01 10:58:26.562691;bus_m1;37;02:37:af:c8:99:b5;wifi;mobile;-69
2018-03-01 10:58:26.575656;bus_m1;37;02:37:af:c8:99:b5;wifi;mobile;-67
2018-03-01 10:58:36.617361;bus_m1;37;7c:01:91:14:29:d7;wifi;mobile;-75
2018-03-01 10:58:36.96559;bus_m1;37;f0:d7:aa:7e:67:ad;wifi;mobile;-73
2018-03-01 10:58:37.288422;bus_m1;37;fc:42:03:d5:b7:3c;wifi;mobile;-85
2018-03-01 10:58:39.292368;bus_m1;37;8c:85:90:35:ef:14;wifi;mobile;-87
2018-03-01 10:58:39.306029;bus_m1;37;8c:85:90:35:ef:14;wifi;mobile;-91
2018-03-01 10:58:40.562075;bus_m1;37;fc:c2:de:5d:ac:48;wifi;mobile;-49
2018-03-01 10:58:40.604109;bus_m1;37;fc:c2:de:5d:ac:48;wifi;mobile;-51
2018-03-01 10:58:42.77709;bus_m1;37;7a:b7:32:87:65:17;wifi;mobile;-69
2018-03-01 10:58:43.000596;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-61
2018-03-01 10:58:43.020502;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-61
2018-03-01 10:58:43.055292;bus_m1;37;62:cf:a3:0a:58:fa;wifi;mobile;-65
2018-03-01 10:58:44.694379;bus_m1;37;a4:08:ea:2c:ec:47;wifi;mobile;-59
2018-03-01 10:58:44.695541;bus_m1;37;a4:08:ea:2c:ec:47;wifi;mobile;-59
2018-03-01 10:58:45.512417;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-53
2018-03-01 10:58:46.939195;bus_m1;37;fc:c2:de:5d:ac:48;wifi;mobile;-67
2018-03-01 10:58:47.715554;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:58:47.736034;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:58:47.865814;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-33
2018-03-01 10:58:49.143795;bus_m1;37;92:e3:b1:73:c9:b5;wifi;mobile;-71
2018-03-01 10:58:50.67984;bus_m1;37;e6:67:09:de:4d:2f;wifi;mobile;-71
2018-03-01 10:58:51.239451;bus_m1;37;7c:01:91:14:29:d7;wifi;mobile;-75
2018-03-01 10:58:52.197533;bus_m1;37;b6:d0:11:55:54:15;wifi;mobile;-51
2018-03-01 10:58:52.199338;bus_m1;37;b6:d0:11:55:54:15;wifi;mobile;-53
2018-03-01 10:58:52.21231;bus_m1;37;b6:d0:11:55:54:15;wifi;mobile;-49
2018-03-01 10:58:52.56221;bus_m1;37;76:fc:8d:ec:48:05;wifi;mobile;-59
2018-03-01 10:58:52.582269;bus_m1;37;76:fc:8d:ec:48:05;wifi;mobile;-65
2018-03-01 10:58:52.830782;bus_m1;37;fc:42:03:d5:b7:3c;wifi;mobile;-89
2018-03-01 10:58:54.379336;bus_m1;37;68:ef:43:e2:f6:bd;wifi;mobile;-65
2018-03-01 10:58:54.382233;bus_m1;37;68:ef:43:e2:f6:bd;wifi;mobile;-65
2018-03-01 10:58:54.389573;bus_m1;37;68:ef:43:e2:f6:bd;wifi;mobile;-69
2018-03-01 10:58:56.584709;bus_m1;37;30:07:4d:54:25:c9;wifi;mobile;-59
2018-03-01 10:58:57.090662;bus_m1;37;22:ef:6c:ae:af:f4;wifi;mobile;-57
2018-03-01 10:58:57.092388;bus_m1;37;22:ef:6c:ae:af:f4;wifi;mobile;-57
2018-03-01 10:58:57.110819;bus_m1;37;22:ef:6c:ae:af:f4;wifi;mobile;-65
2018-03-01 10:58:57.274707;bus_m1;37;40:98:ad:83:af:79;wifi;mobile;-65
2018-03-01 10:58:57.737996;bus_m1;37;40:cb:c0:14:84:83;wifi;mobile;-67
2018-03-01 10:58:59.343717;bus_m1;37;82:05:fa:21:a1:9b;wifi;mobile;-63
2018-03-01 10:58:59.35807;bus_m1;37;82:05:fa:21:a1:9b;wifi;mobile;-57
2018-03-01 10:58:59.983521;bus_m1;37;fc:db:b3:db:9f:cf;wifi;mobile;-45
2018-03-01 10:59:04.476277;bus_m1;37;a2:c5:86:92:e0:bc;wifi;mobile;-49
2018-03-01 10:59:08.843723;bus_m1;37;40:98:ad:83:af:79;wifi;mobile;-61
2018-03-01 10:59:10.423836;bus_m1;37;1a:8f:e4:e4:d1:0a;wifi;mobile;-63
2018-03-01 10:59:10.478684;bus_m1;37;1a:8f:e4:e4:d1:0a;wifi;mobile;-57
2018-03-01 10:59:14.93549;bus_m1;37;2a:d1:a2:a8:f7:82;wifi;mobile;-55
2018-03-01 10:59:18.063669;bus_m1;37;8e:d8:f9:df:1d:e1;wifi;mobile;-57
2018-03-01 10:59:18.339212;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 10:59:18.34133;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 10:59:18.34353;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:59:18.360426;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-23
2018-03-01 10:59:19.716043;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-47
2018-03-01 10:59:19.721328;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-45
2018-03-01 10:59:22.104007;bus_m1;37;ce:f5:30:76:88:36;wifi;mobile;-61
2018-03-01 10:59:24.16398;bus_m1;37;12:ab:52:41:8a:88;wifi;mobile;-53
2018-03-01 10:59:25.996435;bus_m1;37;c6:d3:e1:ba:a5:ef;wifi;mobile;-55
2018-03-01 10:59:26.141326;bus_m1;37;c6:d3:e1:ba:a5:ef;wifi;mobile;-55
2018-03-01 10:59:26.545902;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-43
2018-03-01 10:59:26.97399;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-59
2018-03-01 10:59:27.004157;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-61
2018-03-01 10:59:28.835642;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-45
2018-03-01 10:59:30.191355;bus_m1;37;1e:e1:f0:38:47:cc;wifi;mobile;-59
2018-03-01 10:59:31.727885;bus_m1;37;1c:cb:99:82:e3:46;wifi;mobile;-77
2018-03-01 10:59:36.013505;bus_m1;37;d4:28:d5:e2:76:3a;wifi;mobile;-51
2018-03-01 10:59:42.251545;bus_m1;37;26:43:d1:dd:ba:8e;wifi;mobile;-55
2018-03-01 10:59:46.938423;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-59
2018-03-01 10:59:47.720279;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:59:47.900846;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-59
2018-03-01 10:59:47.910781;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-55
2018-03-01 10:59:49.92791;bus_m1;37;22:67:31:c7:f1:99;wifi;mobile;-61
2018-03-01 10:59:50.266166;bus_m1;37;7e:3d:1a:7a:94:57;wifi;mobile;-63
2018-03-01 10:59:50.815861;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-61
2018-03-01 10:59:50.827664;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-61
2018-03-01 10:59:50.841171;bus_m1;37;d0:04:01:0f:1d:ab;wifi;mobile;-59
2018-03-01 10:59:54.902435;bus_m1;37;26:22:30:f9:47:d6;wifi;mobile;-59
2018-03-01 10:59:54.927253;bus_m1;37;26:22:30:f9:47:d6;wifi;mobile;-61
2018-03-01 10:59:58.49531;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 10:59:58.736299;bus_m1;37;7c:67:a2:39:0b:6b;wifi;mobile;-45
2018-03-01 10:59:58.981457;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-41
2018-03-01 11:00:06.618563;bus_m1;37;5a:0e:46:9c:91:59;wifi;mobile;-59
2018-03-01 11:00:10.232907;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-43
